sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
WM-PT,pressure,1167.665343279,1779490012.9129064,0.37647192197703383,,-15.441009752870771,psi,,hardware
CC-PT,pressure,1167.668985887,1779490012.9165492,0.21395566629834967,,-35.75554171270629,psi,,hardware
N-LC,thrust,1167.663744011,1779490012.9113073,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1167.672618608,1779490012.9201818,1.258680970511552,,94.835121313944,psi,,hardware
FM-PT,pressure,1167.676796614,1779490012.92436,0.8048124080672749,,38.101551008409366,psi,,hardware
FI-PT,pressure,1167.680984138,1779490012.9285474,0.5292350684684597,,3.6543835585574613,psi,,hardware
E-LC,thrust,1167.674552643,1779490012.9221158,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1167.68764091,1779490012.9352055,0.4998797774171564,,-0.015027822855451234,psi,,hardware
FT-PT,pressure,1167.691969366,1779490012.9395328,1.257907302130139,,94.73841276626737,psi,,hardware
WM-PT,pressure,1167.696132614,1779490012.9436965,0.3771532031480316,,-15.355849606496053,psi,,hardware
N-LC,thrust,1167.689348335,1779490012.9369116,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.699849198,1779490012.9474125,0.21444919281592284,,-35.69385089800964,psi,,hardware
LF-PT,pressure,1167.704076922,1779490012.9516404,0.4998422264864715,,-0.01972168919106565,psi,,hardware
E-LC,thrust,1167.701474612,1779490012.949038,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.708846858,1779490012.9564104,0.8043272262009651,,38.040903275120634,psi,,hardware
FI-PT,pressure,1167.711730996,1779490012.9592943,0.5294937526576224,,3.686719082202805,psi,,hardware
FT-PT,pressure,1167.715404546,1779490012.9629679,1.2571097918879737,,94.6387239859967,psi,,hardware
WM-PT,pressure,1167.719147442,1779490012.9667108,0.3778183910630215,,-15.272701117122311,psi,,hardware
N-LC,thrust,1167.711515311,1779490012.9590783,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.722882098,1779490012.9704456,0.21497371375247404,,-35.62828578094074,psi,,hardware
LF-PT,pressure,1167.727099657,1779490012.974663,0.4997557997412443,,-0.03052503234446391,psi,,hardware
E-LC,thrust,1167.724494143,1779490012.9720573,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.730809482,1779490012.9783728,0.8041740422456314,,38.02175528070392,psi,,hardware
FI-PT,pressure,1167.735880484,1779490012.983444,0.52984005568505,,3.730006960631249,psi,,hardware
FT-PT,pressure,1167.739837121,1779490012.9874005,1.2564267225774195,,94.55334032217743,psi,,hardware
N-LC,thrust,1167.734528695,1779490012.9820917,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1167.743549538,1779490012.991113,0.3788072322377244,,-15.149095970284451,psi,,hardware
CC-PT,pressure,1167.749571514,1779490012.9971359,0.21538081352482003,,-35.577398309397495,psi,,hardware
LF-PT,pressure,1167.753388625,1779490013.000952,0.49958413834382753,,-0.05198270702155838,psi,,hardware
E-LC,thrust,1167.746122999,1779490012.9936864,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.756992312,1779490013.0045557,0.8038313154973167,,37.97891443716458,psi,,hardware
FI-PT,pressure,1167.76108827,1779490013.0086515,0.5301565563865371,,3.769569548317142,psi,,hardware
FT-PT,pressure,1167.764771432,1779490013.0123346,1.2557096786152933,,94.46370982691165,psi,,hardware
N-LC,thrust,1167.75954096,1779490013.0071042,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1167.768851762,1779490013.0164149,0.3795516943397158,,-15.056038207535524,psi,,hardware
CC-PT,pressure,1167.77342579,1779490013.020989,0.21581473539051238,,-35.52315807618595,psi,,hardware
LF-PT,pressure,1167.777167354,1779490013.0247307,0.4994524120631709,,-0.06844849210363435,psi,,hardware
E-LC,thrust,1167.770807925,1779490013.0183713,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.780807427,1779490013.0283706,0.8037723068919547,,37.97153836149433,psi,,hardware
FI-PT,pressure,1167.787708456,1779490013.035273,0.5305809415079286,,3.82261768849107,psi,,hardware
N-LC,thrust,1167.782437415,1779490013.0300007,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1167.791440799,1779490013.0390046,0.499660432298235,,-0.042445962720627506,psi,,hardware
FT-PT,pressure,1167.796528412,1779490013.044092,1.2549187248848348,,94.36484061060435,psi,,hardware
WM-PT,pressure,1167.800338618,1779490013.0479019,0.38035576109358804,,-14.955529863301495,psi,,hardware
E-LC,thrust,1167.795278558,1779490013.042842,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.803957266,1779490013.0515206,0.2162736912099947,,-35.465788598750656,psi,,hardware
LF-PT,pressure,1167.808157771,1779490013.0557213,0.49948281043563014,,-0.0646486955462322,psi,,hardware
FM-PT,pressure,1167.8118773,1779490013.0594406,0.8034081224689629,,37.92601530862036,psi,,hardware
N-LC,thrust,1167.806563391,1779490013.0541265,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1167.815640473,1779490013.0632038,0.5309141315119423,,3.8642664389927917,psi,,hardware
FT-PT,pressure,1167.819715693,1779490013.067279,1.254144460456903,,94.26805755711287,psi,,hardware
WM-PT,pressure,1167.823445757,1779490013.071009,0.3809297538912003,,-14.88378076359996,psi,,hardware
E-LC,thrust,1167.81816305,1779490013.0657263,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.827096292,1779490013.0746596,0.21683576307723082,,-35.39552961534614,psi,,hardware
LF-PT,pressure,1167.831229432,1779490013.0787928,0.49940353624862865,,-0.0745579689214182,psi,,hardware
FM-PT,pressure,1167.834957886,1779490013.0825212,0.8030779126975431,,37.88473908719289,psi,,hardware
N-LC,thrust,1167.829653588,1779490013.0772169,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1167.83906577,1779490013.0866292,0.5313486494241535,,3.918581178019187,psi,,hardware
FT-PT,pressure,1167.843233981,1779490013.0907974,1.2534572188207171,,94.18215235258964,psi,,hardware
WM-PT,pressure,1167.847210265,1779490013.0947735,0.3816587187837027,,-14.79266015203716,psi,,hardware
E-LC,thrust,1167.840628541,1779490013.0881917,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.850816711,1779490013.09838,0.21726074424514105,,-35.34240696935736,psi,,hardware
LF-PT,pressure,1167.855161889,1779490013.102725,0.4993427395037102,,-0.08215756203622249,psi,,hardware
FM-PT,pressure,1167.858880992,1779490013.1064448,0.8027411464144165,,37.84264330180206,psi,,hardware
N-LC,thrust,1167.852456235,1779490013.1000195,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1167.864395346,1779490013.1119595,0.5316520371022269,,3.9565046377783575,psi,,hardware
FT-PT,pressure,1167.868630089,1779490013.1161935,1.2526555362529201,,94.08194203161501,psi,,hardware
WM-PT,pressure,1167.872355968,1779490013.1199193,0.3824526527467552,,-14.693418406655598,psi,,hardware
E-LC,thrust,1167.866016057,1779490013.1135793,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.876104439,1779490013.1236677,0.21779241773991795,,-35.27594778251025,psi,,hardware
LF-PT,pressure,1167.880295871,1779490013.127859,0.49937552206224467,,-0.07805974221941625,psi,,hardware
N-LC,thrust,1167.877677006,1779490013.1252406,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.886497017,1779490013.134061,0.8023739817588307,,37.79674771985383,psi,,hardware
FI-PT,pressure,1167.892046609,1779490013.13961,0.5320078768739553,,4.0009846092444175,psi,,hardware
FT-PT,pressure,1167.895793635,1779490013.143357,1.251944452755982,,93.99305659449774,psi,,hardware
E-LC,thrust,1167.890424046,1779490013.1379879,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1167.899415727,1779490013.146979,0.38312439717345204,,-14.609450353318495,psi,,hardware
CC-PT,pressure,1167.903548146,1779490013.1511114,0.21823230007079839,,-35.220962491150196,psi,,hardware
LF-PT,pressure,1167.907166942,1779490013.1547303,0.4994279741558998,,-0.07150323051252627,psi,,hardware
N-LC,thrust,1167.901981004,1779490013.1495442,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.910863084,1779490013.1584265,0.8021301987326381,,37.766274841579765,psi,,hardware
FI-PT,pressure,1167.914990855,1779490013.162554,0.5323929229251054,,4.049115365638178,psi,,hardware
FT-PT,pressure,1167.918777044,1779490013.1663404,1.2511856855375392,,93.8982106921924,psi,,hardware
E-LC,thrust,1167.913359589,1779490013.1609228,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1167.922410525,1779490013.1699743,0.38385634229854854,,-14.517957212681432,psi,,hardware
CC-PT,pressure,1167.927113597,1779490013.1746767,0.21862867100580585,,-35.171416124274266,psi,,hardware
LF-PT,pressure,1167.930941228,1779490013.1785045,0.4992664455493028,,-0.09169430633715336,psi,,hardware
N-LC,thrust,1167.924846424,1779490013.1724095,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1167.934532823,1779490013.1820962,0.8018357517523469,,37.72946896904336,psi,,hardware
FI-PT,pressure,1167.93981329,1779490013.187377,0.5327213445569687,,4.090168069621091,psi,,hardware
E-LC,thrust,1167.93652515,1779490013.1840885,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1167.944708161,1779490013.1922724,0.4993397592711162,,-0.0825300911104776,psi,,hardware
FT-PT,pressure,1167.948440188,1779490013.1960037,1.25049009925009,,93.81126240626125,psi,,hardware
WM-PT,pressure,1167.952182511,1779490013.199746,0.3845739823071936,,-14.428252211600801,psi,,hardware
N-LC,thrust,1167.946569647,1779490013.1941328,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1167.955905187,1779490013.2034686,0.21914365519805612,,-35.10704310024298,psi,,hardware
LF-PT,pressure,1167.960195944,1779490013.2077594,0.49928551903790463,,-0.08931012026192064,psi,,hardware
FM-PT,pressure,1167.963928008,1779490013.2114913,0.8015144826787093,,37.68931033483866,psi,,hardware
E-LC,thrust,1167.958495369,1779490013.2060585,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1167.967708365,1779490013.2152717,0.5332500378191516,,4.156254727393948,psi,,hardware
FT-PT,pressure,1167.973909493,1779490013.2214735,1.2498946487778007,,93.73683109722508,psi,,hardware
N-LC,thrust,1167.970282456,1779490013.2178457,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1167.978832528,1779490013.226396,0.3855371934815876,,-14.307850814801549,psi,,hardware
CC-PT,pressure,1167.98694286,1779490013.234507,0.21955611938907138,,-35.055485076366075,psi,,hardware
LF-PT,pressure,1167.990318325,1779490013.2378821,0.4990858434541039,,-0.11426956823701317,psi,,hardware
E-LC,thrust,1167.982823607,1779490013.2303867,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1167.994915963,1779490013.242479,1.249110847605568,,93.63885595069598,psi,,hardware
FM-PT,pressure,1167.999099136,1779490013.2466624,0.8015788557027406,,37.69735696284257,psi,,hardware
FI-PT,pressure,1168.002780057,1779490013.2503433,0.5335832278231654,,4.19790347789567,psi,,hardware
N-LC,thrust,1167.996503566,1779490013.2440667,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1168.006890496,1779490013.2544537,0.49914842833857875,,-0.10644645767765581,psi,,hardware
WM-PT,pressure,1168.01102971,1779490013.258593,0.38592045139318126,,-14.259943575852342,psi,,hardware
E-LC,thrust,1168.008514299,1779490013.2560775,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1168.014725981,1779490013.2622895,0.2202141547458356,,-34.973230656770546,psi,,hardware
FT-PT,pressure,1168.019749619,1779490013.267313,1.2482084331760923,,93.52605414701154,psi,,hardware
FM-PT,pressure,1168.023672315,1779490013.2712355,0.8016593219827797,,37.70741524784746,psi,,hardware
N-LC,thrust,1168.018503357,1779490013.2660668,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1168.027715223,1779490013.2752786,0.533966485734759,,4.245810716844877,psi,,hardware
LF-PT,pressure,1168.031875843,1779490013.2794392,0.4991824029901508,,-0.10219962623114753,psi,,hardware
WM-PT,pressure,1168.035644737,1779490013.283208,0.3861499293029224,,-14.231258837134698,psi,,hardware
E-LC,thrust,1168.029267199,1779490013.2768304,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1168.039386153,1779490013.2869494,0.2205992007969857,,-34.925099900376786,psi,,hardware
FT-PT,pressure,1168.043612841,1779490013.2911758,1.247395425724438,,93.42442821555474,psi,,hardware
N-LC,thrust,1168.040998938,1779490013.288562,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1168.047308112,1779490013.2948716,0.8018524410548735,,37.73155513185919,psi,,hardware
FI-PT,pressure,1168.052313529,1779490013.299877,-3.2302782810066084,,-466.28478512582603,psi,,hardware
E-LC,thrust,1168.051032714,1779490013.2985961,0.04241815342523496,0.03968636047081476,162.08638196226516,N,,hardware
N-LC,thrust,1168.062471331,1779490013.3100348,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.072513125,1779490013.3200762,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.08034287,1779490013.3279061,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.09220208,1779490013.339766,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.102190693,1779490013.349754,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.111399633,1779490013.3589637,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.121396579,1779490013.3689601,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.129370849,1779490013.376934,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.139288357,1779490013.3868515,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.146507915,1779490013.3940713,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.156358114,1779490013.4039214,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.164879336,1779490013.4124427,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.174213932,1779490013.4217772,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.182009532,1779490013.4295728,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.191975851,1779490013.43954,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.201409902,1779490013.4489737,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.210404509,1779490013.4579678,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.219179375,1779490013.4667428,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.228220182,1779490013.4757836,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.237003604,1779490013.4845674,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.245916107,1779490013.4934795,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.254786891,1779490013.5023503,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.263718689,1779490013.511282,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.272601121,1779490013.5201643,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.282169641,1779490013.529733,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.294183152,1779490013.5417476,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.304170173,1779490013.5517337,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.312197734,1779490013.5597615,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.321953979,1779490013.5695174,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.329419718,1779490013.576983,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.33920946,1779490013.5867727,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.34739286,1779490013.5949564,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.357024541,1779490013.604588,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.365208219,1779490013.6127713,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.374845455,1779490013.6224086,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.383057574,1779490013.630621,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.393019634,1779490013.6405838,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.403046689,1779490013.6506102,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.410934984,1779490013.6584983,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.420840105,1779490013.6684036,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.428717642,1779490013.676281,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.438044091,1779490013.6856072,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.44647471,1779490013.694038,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.456403828,1779490013.703967,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.46484028,1779490013.7124035,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.560618084,1779490013.8081815,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.570641046,1779490013.8182044,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.577870399,1779490013.8254335,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.587916803,1779490013.8354812,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.597584445,1779490013.8451478,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.605799564,1779490013.8533633,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.615456317,1779490013.8630195,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.62362781,1779490013.871191,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.633255473,1779490013.8808186,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.641493442,1779490013.8890567,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.651035132,1779490013.8985984,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.659864475,1779490013.9074278,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.668827326,1779490013.9163907,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.677746847,1779490013.9253101,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.68779688,1779490013.935361,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.697822231,1779490013.945386,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.706294995,1779490013.9538584,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.715072158,1779490013.9626358,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.724157609,1779490013.971721,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.732940197,1779490013.9805033,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.741973412,1779490013.989537,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.750812828,1779490013.998376,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.759765699,1779490014.007329,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.768580472,1779490014.0161436,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.777542583,1779490014.0251057,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.787020762,1779490014.0345848,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.796674628,1779490014.044238,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.804852752,1779490014.0524163,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.814542653,1779490014.062106,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.822652449,1779490014.0702157,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.83172307,1779490014.0792863,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.841022023,1779490014.0885851,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.850039593,1779490014.0976028,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.860091129,1779490014.1076555,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.870108426,1779490014.1176717,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.877880401,1779490014.125444,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.887856054,1779490014.13542,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.896712286,1779490014.1442757,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.905672379,1779490014.1532357,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.914586125,1779490014.1621494,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.923460689,1779490014.1710243,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.932448557,1779490014.1800117,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.941303956,1779490014.1888673,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.950277419,1779490014.1978414,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.959378074,1779490014.2069414,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.968039767,1779490014.215603,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.977163106,1779490014.2247264,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1168.98682112,1779490014.2343853,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1168.996848047,1779490014.2444115,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.004595171,1779490014.2521586,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.014015502,1779490014.2615788,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.022395498,1779490014.2699587,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.031187902,1779490014.2787511,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.04095537,1779490014.2885194,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.050967002,1779490014.2985303,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.058819672,1779490014.306383,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.068132902,1779490014.3156965,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.077673778,1779490014.325237,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.087603473,1779490014.3351674,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.097624437,1779490014.3451877,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.106015913,1779490014.353579,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.116061301,1779490014.3636243,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.123867069,1779490014.3714304,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.133905068,1779490014.3814685,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.141664007,1779490014.3892272,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.15103062,1779490014.398594,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.159466167,1779490014.4070294,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.167637569,1779490014.415201,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,1169.177173575,1779490014.4247367,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,1169.186786723,1779490014.4343505,0.078125,0.078125,0.0,N,,hardware
