sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
FM-PT,pressure,1408.821781658,1779490254.0693452,0.7550574249097615,,31.882178113720183,psi,,hardware
FI-PT,pressure,1408.825996392,1779490254.0735595,0.5039829616526319,,0.4978702065789875,psi,,hardware
WM-PT,pressure,1408.829793425,1779490254.0773568,0.37176315447844915,,-16.029605690193854,psi,,hardware
E-LC,thrust,1408.8233892,1779490254.0709524,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1408.833570608,1779490254.0811343,0.17719509329737346,,-40.350613337828314,psi,,hardware
LF-PT,pressure,1408.839382032,1779490254.0869455,0.18015208007718087,,-39.98098999035239,psi,,hardware
FT-PT,pressure,1408.8432928,1779490254.090856,1.1965532537166184,,87.06915671457729,psi,,hardware
N-LC,thrust,1408.836856058,1779490254.0844202,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1408.847164255,1779490254.0947278,0.7551915353764933,,31.898941922061663,psi,,hardware
FI-PT,pressure,1408.851537424,1779490254.0991006,0.5041832332829514,,0.5229041603689311,psi,,hardware
WM-PT,pressure,1408.853919831,1779490254.1014833,0.3721881356463594,,-15.976483044205077,psi,,hardware
CC-PT,pressure,1408.85781873,1779490254.1053822,0.17773391935037605,,-40.28326008120299,psi,,hardware
E-LC,thrust,1408.849500961,1779490254.0970643,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.861704314,1779490254.1092675,0.18043579822013356,,-39.945525222483305,psi,,hardware
FT-PT,pressure,1408.865757482,1779490254.1133213,1.1956609720779623,,86.95762150974528,psi,,hardware
FM-PT,pressure,1408.869822501,1779490254.117386,0.7552869028195026,,31.910862852437827,psi,,hardware
N-LC,thrust,1408.863021113,1779490254.1105843,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1408.87359224,1779490254.1211557,0.5045474177059432,,0.5684272132429058,psi,,hardware
WM-PT,pressure,1408.877892357,1779490254.1254559,0.37254278332505025,,-15.932152084368719,psi,,hardware
CC-PT,pressure,1408.88170652,1779490254.12927,0.17825724819388963,,-40.21784397576379,psi,,hardware
E-LC,thrust,1408.875165691,1779490254.122729,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.885418002,1779490254.1329815,0.18099131357566278,,-39.87608580304215,psi,,hardware
FT-PT,pressure,1408.89266694,1779490254.1402311,1.1948575013706089,,86.8571876713261,psi,,hardware
FM-PT,pressure,1408.896876451,1779490254.1444402,0.7554579681704006,,31.93224602130007,psi,,hardware
N-LC,thrust,1408.88704658,1779490254.1346102,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1408.900775517,1779490254.1483393,0.5050212746883957,,0.6276593360494687,psi,,hardware
WM-PT,pressure,1408.90500599,1779490254.1525693,0.37289921914329754,,-15.887597607087807,psi,,hardware
CC-PT,pressure,1408.908660235,1779490254.1562235,0.17867984517572463,,-40.16501935303442,psi,,hardware
E-LC,thrust,1408.902382947,1779490254.1499465,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.912476675,1779490254.16004,0.1813644386964367,,-39.82944516294541,psi,,hardware
FT-PT,pressure,1408.916679482,1779490254.164243,1.1939425699642383,,86.74282124552978,psi,,hardware
FM-PT,pressure,1408.920376355,1779490254.16794,0.7556177086374412,,31.952213579680144,psi,,hardware
N-LC,thrust,1408.914127307,1779490254.1616907,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1408.924166593,1779490254.1717298,0.5052894956218594,,0.6611869527324288,psi,,hardware
WM-PT,pressure,1408.928352753,1779490254.175916,0.3730863777502033,,-15.864202781224586,psi,,hardware
CC-PT,pressure,1408.93219634,1779490254.1797595,0.17926873913630711,,-40.09140760796161,psi,,hardware
E-LC,thrust,1408.925744377,1779490254.1733077,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.936070221,1779490254.1836336,0.18169822474696928,,-39.78772190662884,psi,,hardware
FT-PT,pressure,1408.940377171,1779490254.1879406,1.1932887069331057,,86.66108836663821,psi,,hardware
N-LC,thrust,1408.937683374,1779490254.1852467,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1408.947044623,1779490254.194609,0.7557929463139708,,31.974118289246345,psi,,hardware
LF-PT,pressure,1408.952900655,1779490254.2004652,0.18218519475283562,,-39.72685065589555,psi,,hardware
FI-PT,pressure,1408.956814664,1779490254.204378,0.5053330070177324,,0.6666258772165534,psi,,hardware
E-LC,thrust,1408.949324794,1779490254.1968882,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1408.960698822,1779490254.2082624,0.3735709635699944,,-15.803629553750698,psi,,hardware
CC-PT,pressure,1408.965421972,1779490254.2129853,0.1799059128649131,,-40.011760891885864,psi,,hardware
N-LC,thrust,1408.96292659,1779490254.2104902,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.970130993,1779490254.2176943,0.18250944405906727,,-39.68631949261659,psi,,hardware
FT-PT,pressure,1408.974447165,1779490254.2220104,1.1925370922728886,,86.56713653411107,psi,,hardware
FM-PT,pressure,1408.978608364,1779490254.2261717,0.7559663958509439,,31.995799481367992,psi,,hardware
E-LC,thrust,1408.972968394,1779490254.220532,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1408.98232218,1779490254.2298853,0.5056977874872431,,0.712223435905393,psi,,hardware
WM-PT,pressure,1408.986567226,1779490254.2341306,0.3740156142730253,,-15.748048215871835,psi,,hardware
CC-PT,pressure,1408.992648006,1779490254.2402122,0.18033208612586094,,-39.95848923426738,psi,,hardware
N-LC,thrust,1408.983940073,1779490254.2315032,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1408.997193943,1779490254.2447574,0.18278660569031308,,-39.651674288710865,psi,,hardware
FT-PT,pressure,1409.001399454,1779490254.2489629,1.1916978587744067,,86.46223234680083,psi,,hardware
FM-PT,pressure,1409.005180915,1779490254.2527442,0.7560838170151492,,32.01047712689365,psi,,hardware
E-LC,thrust,1408.998799652,1779490254.246363,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1409.008886879,1779490254.25645,0.5060393221425202,,0.7549152678150289,psi,,hardware
LF-PT,pressure,1409.01312674,1779490254.2606902,0.18314423360159798,,-39.60697079980025,psi,,hardware
N-LC,thrust,1409.010501847,1779490254.2580652,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.016879591,1779490254.264443,0.3742397277640972,,-15.72003402948785,psi,,hardware
CC-PT,pressure,1409.021874578,1779490254.2694378,0.18085183869026167,,-39.89352016371729,psi,,hardware
FT-PT,pressure,1409.025736923,1779490254.2733002,1.1908031929496756,,86.35039911870945,psi,,hardware
E-LC,thrust,1409.020536262,1779490254.2680995,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.029573343,1779490254.2771366,0.756205410504986,,32.025676313123256,psi,,hardware
FI-PT,pressure,1409.03434125,1779490254.2819045,0.506431520751896,,0.8039400939870017,psi,,hardware
LF-PT,pressure,1409.038167838,1779490254.2857313,0.1835251073271164,,-39.55936158411045,psi,,hardware
N-LC,thrust,1409.031821925,1779490254.2793853,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.042041219,1779490254.2896051,0.3744799345111769,,-15.690008186102888,psi,,hardware
CC-PT,pressure,1409.046213343,1779490254.2937768,0.18141748683661063,,-39.82281414542367,psi,,hardware
E-LC,thrust,1409.043696684,1779490254.2912605,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.051100854,1779490254.298664,1.1898644196825527,,86.23305246031909,psi,,hardware
FM-PT,pressure,1409.054373694,1779490254.301937,0.7563812442280344,,32.04765552850431,psi,,hardware
FI-PT,pressure,1409.059488767,1779490254.3070521,0.506792128895775,,0.8490161119718703,psi,,hardware
N-LC,thrust,1409.053727433,1779490254.3012908,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.06326408,1779490254.3108277,0.1841080408225108,,-39.48649489718615,psi,,hardware
WM-PT,pressure,1409.069476186,1779490254.3170393,0.3746116607918335,,-15.673542401020812,psi,,hardware
E-LC,thrust,1409.067056447,1779490254.3146207,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1409.073623237,1779490254.3211868,0.18197598242473395,,-39.753002196908255,psi,,hardware
FT-PT,pressure,1409.078702756,1779490254.3262658,1.1890335308353341,,86.12919135441676,psi,,hardware
FM-PT,pressure,1409.08271139,1779490254.3302748,0.756525487485586,,32.065685935698255,psi,,hardware
N-LC,thrust,1409.077402235,1779490254.3249657,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1409.086387856,1779490254.3339512,0.5073905596006584,,0.9238199500822969,psi,,hardware
LF-PT,pressure,1409.094277685,1779490254.3418417,0.18446626478031455,,-39.441716902460676,psi,,hardware
FT-PT,pressure,1409.098147418,1779490254.3457105,1.18823542454665,,86.02942806833124,psi,,hardware
E-LC,thrust,1409.091666772,1779490254.3392308,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.101772109,1779490254.3493357,0.37540261452229196,,-15.574673184713506,psi,,hardware
CC-PT,pressure,1409.105984324,1779490254.3535478,0.1824748733609764,,-39.69064082987795,psi,,hardware
LF-PT,pressure,1409.1097516,1779490254.3573148,0.1847106438530259,,-39.41116951837176,psi,,hardware
N-LC,thrust,1409.104312063,1779490254.3518753,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.113247706,1779490254.3608112,0.7561303086436162,,32.01628858045203,psi,,hardware
FI-PT,pressure,1409.118088053,1779490254.3656514,0.5077922949543351,,0.974036869291886,psi,,hardware
FT-PT,pressure,1409.121787369,1779490254.369351,1.1876250729113904,,85.9531341139238,psi,,hardware
E-LC,thrust,1409.115521211,1779490254.3630846,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.125496204,1779490254.3730597,0.3760475368556424,,-15.4940578930447,psi,,hardware
CC-PT,pressure,1409.129738602,1779490254.377302,0.18291117941274398,,-39.636102573407,psi,,hardware
LF-PT,pressure,1409.133817139,1779490254.3813808,0.18490137873904453,,-39.38732765761943,psi,,hardware
N-LC,thrust,1409.127123208,1779490254.374687,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.137537436,1779490254.3851008,0.7557571835228423,,31.969647940355284,psi,,hardware
FI-PT,pressure,1409.141752466,1779490254.3893158,0.5081546912377705,,1.0193364047213076,psi,,hardware
E-LC,thrust,1409.1391477,1779490254.3867111,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.146554944,1779490254.394118,1.1869133933679334,,85.86417417099167,psi,,hardware
WM-PT,pressure,1409.15071844,1779490254.3982818,0.3768259736092059,,-15.396753298849264,psi,,hardware
CC-PT,pressure,1409.154821364,1779490254.402385,0.18343808453537042,,-39.5702394330787,psi,,hardware
N-LC,thrust,1409.149189745,1779490254.396753,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.158503441,1779490254.406067,0.18516065897472608,,-39.354917628159235,psi,,hardware
FM-PT,pressure,1409.162705175,1779490254.4102688,0.7553333944479697,,31.916674305996207,psi,,hardware
FI-PT,pressure,1409.166400547,1779490254.413964,0.5084592710088814,,1.05740887611018,psi,,hardware
E-LC,thrust,1409.160119038,1779490254.4076824,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.170163083,1779490254.4177263,1.1863107903374184,,85.78884879217729,psi,,hardware
WM-PT,pressure,1409.174408981,1779490254.4219723,0.37742857663972096,,-15.32142792003488,psi,,hardware
CC-PT,pressure,1409.178086132,1779490254.4256494,0.18387737081973204,,-39.515328647533494,psi,,hardware
N-LC,thrust,1409.171807289,1779490254.4193704,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.183764211,1779490254.4313283,0.18538238827972273,,-39.327201465034655,psi,,hardware
FM-PT,pressure,1409.188043182,1779490254.4356065,0.7548643058376676,,31.858038229708452,psi,,hardware
E-LC,thrust,1409.185449008,1779490254.4330125,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1409.195986471,1779490254.443551,0.5087799440360002,,1.0974930045000302,psi,,hardware
LF-PT,pressure,1409.200326178,1779490254.4478893,0.18610539270703705,,-39.236825911620365,psi,,hardware
FT-PT,pressure,1409.2040674,1779490254.4516308,1.185466788466786,,85.68334855834824,psi,,hardware
N-LC,thrust,1409.19867649,1779490254.44624,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.207735515,1779490254.455299,0.3782123778119537,,-15.223452773505786,psi,,hardware
CC-PT,pressure,1409.212290063,1779490254.4598536,0.18432678989491344,,-39.459151263135816,psi,,hardware
LF-PT,pressure,1409.215968584,1779490254.4635317,0.1863777859661324,,-39.20277675423345,psi,,hardware
E-LC,thrust,1409.21030056,1779490254.457864,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.219681363,1779490254.4672449,0.7544762795539235,,31.809534944240436,psi,,hardware
FI-PT,pressure,1409.223902596,1779490254.4714658,0.5091167103191269,,1.1395887898908579,psi,,hardware
FT-PT,pressure,1409.22767339,1779490254.4752367,1.1847878914818635,,85.59848643523293,psi,,hardware
N-LC,thrust,1409.222237891,1779490254.4698012,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.23139278,1779490254.4789562,0.37898664223988565,,-15.126669720014293,psi,,hardware
CC-PT,pressure,1409.23565727,1779490254.4832208,0.18484713850583298,,-39.39410768677087,psi,,hardware
LF-PT,pressure,1409.239455414,1779490254.487019,0.0,,-62.5,psi,,hardware
E-LC,thrust,1409.234018581,1779490254.4815822,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.243515489,1779490254.491079,0.754117459549601,,31.76468244370012,psi,,hardware
FI-PT,pressure,1409.247831643,1779490254.4953947,0.5094451319509902,,1.1806414938737713,psi,,hardware
FT-PT,pressure,1409.251609974,1779490254.4991734,1.18421449473077,,85.52681184134624,psi,,hardware
N-LC,thrust,1409.246185473,1779490254.493749,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.255241294,1779490254.5028048,0.3796738838760715,,-15.040764515491064,psi,,hardware
CC-PT,pressure,1409.259432603,1779490254.5069957,0.18521072688230597,,-39.34865913971175,psi,,hardware
LF-PT,pressure,1409.263172621,1779490254.510736,0.18674018224956776,,-39.157477218804026,psi,,hardware
E-LC,thrust,1409.257814858,1779490254.5053782,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.266895122,1779490254.5144584,0.7536769811722017,,31.709622646525215,psi,,hardware
FI-PT,pressure,1409.271137038,1779490254.5187004,0.5097193133496419,,1.2149141687052416,psi,,hardware
FT-PT,pressure,1409.274887278,1779490254.5224507,1.1835272530945842,,85.44090663682302,psi,,hardware
N-LC,thrust,1409.269460778,1779490254.517024,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.278502081,1779490254.5260653,0.380411789466356,,-14.948526316705498,psi,,hardware
CC-PT,pressure,1409.2826438,1779490254.530207,0.1856279594454717,,-39.296505069316034,psi,,hardware
LF-PT,pressure,1409.286670339,1779490254.534234,0.1870912536491458,,-39.11359329385677,psi,,hardware
E-LC,thrust,1409.281074404,1779490254.528638,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.293939146,1779490254.5415034,0.7534343902390468,,31.67929877988085,psi,,hardware
FI-PT,pressure,1409.30003474,1779490254.5475996,0.5100799214935209,,1.2599901866901102,psi,,hardware
N-LC,thrust,1409.295696939,1779490254.5432603,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.304458239,1779490254.5520215,0.18762590737651674,,-39.046761577935406,psi,,hardware
FT-PT,pressure,1409.309448467,1779490254.5570116,1.1827154377359674,,85.33942971699592,psi,,hardware
WM-PT,pressure,1409.3122415,1779490254.5598047,0.3811610199404979,,-14.854872507437763,psi,,hardware
E-LC,thrust,1409.308236496,1779490254.5558,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1409.317395608,1779490254.564959,0.1861536724750605,,-39.23079094061743,psi,,hardware
LF-PT,pressure,1409.321562399,1779490254.569126,0.1878059134251968,,-39.0242608218504,psi,,hardware
FM-PT,pressure,1409.325075337,1779490254.5726388,0.7528884116278185,,31.611051453477312,psi,,hardware
N-LC,thrust,1409.31993908,1779490254.5675023,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1409.327440782,1779490254.575004,0.510515035452251,,1.3143794315313706,psi,,hardware
FT-PT,pressure,1409.33304231,1779490254.5806057,1.182080052146918,,85.26000651836473,psi,,hardware
WM-PT,pressure,1409.336750311,1779490254.5843136,0.3817445494824111,,-14.781931314698612,psi,,hardware
E-LC,thrust,1409.331449323,1779490254.5790126,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1409.340438592,1779490254.588002,0.18664004643440799,,-39.169994195699,psi,,hardware
LF-PT,pressure,1409.344703304,1779490254.5922666,0.18806400156784076,,-38.991999804019905,psi,,hardware
FM-PT,pressure,1409.348444748,1779490254.5960083,0.7524479332504193,,31.555991656302407,psi,,hardware
N-LC,thrust,1409.343045727,1779490254.590609,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1409.352055884,1779490254.5996194,0.5110705508077802,,1.3838188509725236,psi,,hardware
FT-PT,pressure,1409.357601693,1779490254.605165,1.1814577795812822,,85.18222244766027,psi,,hardware
E-LC,thrust,1409.354037035,1779490254.6016002,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.361308194,1779490254.6088715,0.38243357925815336,,-14.69580259273083,psi,,hardware
CC-PT,pressure,1409.364813447,1779490254.612377,0.1871198638820486,,-39.110017014743924,psi,,hardware
LF-PT,pressure,1409.368678089,1779490254.6162415,0.1882863269193562,,-38.96420913508047,psi,,hardware
N-LC,thrust,1409.364376138,1779490254.61194,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.372497565,1779490254.620061,0.7521826925495496,,31.5228365686937,psi,,hardware
FI-PT,pressure,1409.378066076,1779490254.6256294,0.5114102973235009,,1.4262871654376064,psi,,hardware
FT-PT,pressure,1409.381739784,1779490254.6293032,1.1808229900387515,,85.10287375484393,psi,,hardware
E-LC,thrust,1409.376496847,1779490254.6240602,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.385535836,1779490254.6330993,0.3833353976411102,,-14.583075294861226,psi,,hardware
CC-PT,pressure,1409.391741071,1779490254.639305,0.1875490173755905,,-39.05637282805119,psi,,hardware
LF-PT,pressure,1409.396357986,1779490254.6439214,0.1883518920364251,,-38.95601349544686,psi,,hardware
N-LC,thrust,1409.388068957,1779490254.6356323,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.400135151,1779490254.6476984,1.179982564447232,,84.99782055590398,psi,,hardware
FM-PT,pressure,1409.40434955,1779490254.651913,0.7523179951093191,,31.539749388664884,psi,,hardware
FI-PT,pressure,1409.408062033,1779490254.6556256,0.5118692531429831,,1.4836566428728937,psi,,hardware
E-LC,thrust,1409.402701807,1779490254.650265,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.412663949,1779490254.660228,0.1888030992511629,,-38.89961259360464,psi,,hardware
WM-PT,pressure,1409.418153834,1779490254.665717,0.38343374531671354,,-14.570781835410807,psi,,hardware
CC-PT,pressure,1409.421810042,1779490254.6693735,0.1879877076134333,,-39.001536548320836,psi,,hardware
FT-PT,pressure,1409.425341572,1779490254.672905,1.1790884946690197,,84.88606183362745,psi,,hardware
N-LC,thrust,1409.416528942,1779490254.6640923,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.42771435,1779490254.6752775,0.7524306479013738,,31.553830987671727,psi,,hardware
FI-PT,pressure,1409.431131349,1779490254.6786947,0.5121428384951161,,1.517854811889513,psi,,hardware
LF-PT,pressure,1409.435576329,1779490254.6831398,0.189203642511802,,-38.84954468602475,psi,,hardware
E-LC,thrust,1409.428994984,1779490254.6765583,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.439233111,1779490254.6867964,0.38363997741222117,,-14.545002823472354,psi,,hardware
CC-PT,pressure,1409.443911189,1779490254.6914747,0.188519977154729,,-38.93500285565887,psi,,hardware
FT-PT,pressure,1409.447639837,1779490254.695203,1.1782838318686286,,84.78547898357857,psi,,hardware
N-LC,thrust,1409.440885928,1779490254.6884494,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.4513733,1779490254.6989365,0.7525552216238047,,31.56940270297559,psi,,hardware
FI-PT,pressure,1409.455611754,1779490254.703175,0.5123890057073839,,1.5486257134229853,psi,,hardware
LF-PT,pressure,1409.459322293,1779490254.7068856,0.18949689739905567,,-38.81288782511804,psi,,hardware
E-LC,thrust,1409.453018599,1779490254.7005818,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.463049552,1779490254.7106128,0.38378362462325394,,-14.527046922093257,psi,,hardware
CC-PT,pressure,1409.467203067,1779490254.7147663,0.1889771448346549,,-38.87785689566814,psi,,hardware
FT-PT,pressure,1409.470824869,1779490254.7183883,1.1774797651147564,,84.68497063934454,psi,,hardware
N-LC,thrust,1409.46460256,1779490254.7121658,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1409.474434024,1779490254.7219973,0.7527715865101321,,31.596448313766512,psi,,hardware
FI-PT,pressure,1409.47865646,1779490254.72622,0.5127508059443004,,1.593850743037556,psi,,hardware
LF-PT,pressure,1409.482350389,1779490254.729914,0.1899057853109581,,-38.76177683613024,psi,,hardware
E-LC,thrust,1409.476068342,1779490254.7236316,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1409.486124535,1779490254.733688,0.38416449834877237,,-14.479437706403454,psi,,hardware
CC-PT,pressure,1409.492873852,1779490254.7404382,0.18933238855986462,,-38.83345143001692,psi,,hardware
LF-PT,pressure,1409.497806397,1779490254.7453704,0.19002737880079495,,-38.74657764990063,psi,,hardware
N-LC,thrust,1409.487723207,1779490254.7352865,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.501489215,1779490254.7490528,1.1765898676621755,,84.57373345777194,psi,,hardware
FM-PT,pressure,1409.505061317,1779490254.7526248,0.7528919879069313,,31.61149848836642,psi,,hardware
FI-PT,pressure,1409.50939858,1779490254.7569618,0.5130053178078315,,1.6256647259789425,psi,,hardware
E-LC,thrust,1409.50308735,1779490254.7506506,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.513044363,1779490254.7606075,0.19044163113136664,,-38.69479610857917,psi,,hardware
WM-PT,pressure,1409.51733548,1779490254.7648988,0.38437609486294927,,-14.45298814213134,psi,,hardware
CC-PT,pressure,1409.521427498,1779490254.768991,0.18986763833375436,,-38.766545208280704,psi,,hardware
N-LC,thrust,1409.514715679,1779490254.7622788,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.527126557,1779490254.7746906,1.1757446736985055,,84.46808421231319,psi,,hardware
FM-PT,pressure,1409.530576721,1779490254.77814,0.7530129853502494,,31.626623168781176,psi,,hardware
FI-PT,pressure,1409.535055903,1779490254.7826192,0.5133844033937935,,1.6730504242241928,psi,,hardware
E-LC,thrust,1409.528507667,1779490254.776071,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.538792569,1779490254.786356,0.19078674206575658,,-38.65165724178043,psi,,hardware
WM-PT,pressure,1409.543034394,1779490254.790598,0.384501264631899,,-14.437341921012626,psi,,hardware
CC-PT,pressure,1409.546745969,1779490254.7943094,0.19039156322378675,,-38.701054597026655,psi,,hardware
N-LC,thrust,1409.540379705,1779490254.7879431,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.550505449,1779490254.798069,1.175084254155666,,84.38553176945825,psi,,hardware
FM-PT,pressure,1409.554693998,1779490254.8022573,0.7530219260480315,,31.62774075600394,psi,,hardware
FI-PT,pressure,1409.558421813,1779490254.8059852,0.5136317626990989,,1.7039703373873671,psi,,hardware
E-LC,thrust,1409.552087011,1779490254.7996507,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.562244716,1779490254.809808,0.19117298020994428,,-38.603377473756964,psi,,hardware
WM-PT,pressure,1409.566450246,1779490254.8140135,0.3846329909125556,,-14.42087613593055,psi,,hardware
CC-PT,pressure,1409.570141785,1779490254.8177052,0.19081654439169699,,-38.647931951037876,psi,,hardware
N-LC,thrust,1409.563844573,1779490254.8114078,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1409.573950337,1779490254.8215137,1.1744059532172624,,84.30074415215779,psi,,hardware
FM-PT,pressure,1409.578155163,1779490254.8257186,0.7531965676780423,,31.64957095975529,psi,,hardware
FI-PT,pressure,1409.581903311,1779490254.8294666,0.5139899866569027,,1.7487483321128316,psi,,hardware
E-LC,thrust,1409.575541861,1779490254.8231053,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1409.585623904,1779490254.8331873,0.19173564812369923,,-38.53304398453759,psi,,hardware
