sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
XF-PT,pressure,1456.333667979,1779488057.8211162,0.9365839882593141,,109.14599706482852,psi,,hardware
WO-RTD,temperature,1456.336139075,1779488057.8235874,,,-1458.86415307958,°C,,hardware
N-LC,thrust,1456.3494131,1779488057.8368626,0.078125,0.078125,0.0,N,,hardware
XF-PT,pressure,1456.357296031,1779488057.8447442,0.8874983653424222,,96.87459133560556,psi,,hardware
OT-PT,pressure,1456.359783072,1779488057.8472311,0.885703073227772,,96.425768306943,psi,,hardware
OF-PT,pressure,1456.362874456,1779488057.8503225,3.4172145625608636,,729.3036406402159,psi,,hardware
OM-PT,pressure,1456.365928897,1779488057.853377,2.586822818138935,,521.7057045347337,psi,,hardware
OI-PT,pressure,1456.369008263,1779488057.8564563,1.7411442686491332,,310.2860671622833,psi,,hardware
XF-PT,pressure,1456.371470081,1779488057.8589182,0.9099591863106711,,102.48979657766778,psi,,hardware
N-LC,thrust,1456.373940344,1779488057.8613884,0.078125,0.078125,0.0,N,,hardware
OT-PT,pressure,1456.381818979,1779488057.869267,0.8614487482844291,,90.36218707110727,psi,,hardware
OF-PT,pressure,1456.384892549,1779488057.8723404,3.5201178217074656,,755.0294554268664,psi,,hardware
OM-PT,pressure,1456.387999137,1779488057.8754473,2.540908162702103,,510.2270406755257,psi,,hardware
OI-PT,pressure,1456.391337851,1779488057.8787866,1.5734585015128257,,268.3646253782064,psi,,hardware
XF-PT,pressure,1456.394506419,1779488057.8819547,0.9666598995518565,,116.66497488796412,psi,,hardware
N-LC,thrust,1456.397521379,1779488057.8849695,0.078125,0.078125,0.0,N,,hardware
OT-PT,pressure,1456.405227757,1779488057.8926759,0.8205522084894429,,80.13805212236072,psi,,hardware
OF-PT,pressure,1456.40835914,1779488057.8958073,3.5115627660230118,,752.8906915057529,psi,,hardware
OM-PT,pressure,1456.411453321,1779488057.8989015,2.4763426156452435,,494.0856539113109,psi,,hardware
OI-PT,pressure,1456.414578779,1779488057.9020267,1.571101733577458,,267.7754333943645,psi,,hardware
XF-PT,pressure,1456.417034023,1779488057.9044821,0.9380705282772217,,109.51763206930542,psi,,hardware
