sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
WM-PT,pressure,1379.967343572,1779490225.2149074,0.34617547347253247,,-19.22806581593344,psi,,hardware
CC-PT,pressure,1379.971522963,1779490225.2190864,0.17194153928059808,,-41.00730758992524,psi,,hardware
FT-PT,pressure,1379.975243992,1779490225.2228076,1.2411107112301243,,92.63883890376553,psi,,hardware
N-LC,thrust,1379.968945406,1779490225.2165089,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1379.979370905,1779490225.2269344,0.7890618788077687,,36.13273485097108,psi,,hardware
FI-PT,pressure,1379.983622958,1779490225.2311862,0.503556788391684,,0.44459854896050643,psi,,hardware
LF-PT,pressure,1379.987326821,1779490225.2348905,0.17143430369309232,,-41.07071203836346,psi,,hardware
E-LC,thrust,1379.981040957,1779490225.228604,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1379.993599464,1779490225.2411637,0.3465211804534412,,-19.184852443319848,psi,,hardware
CC-PT,pressure,1379.997962567,1779490225.2455258,0.1724797692870819,,-40.94002883911477,psi,,hardware
FT-PT,pressure,1380.001674466,1779490225.249238,1.2401612091256629,,92.52015114070785,psi,,hardware
N-LC,thrust,1379.995642662,1779490225.2432063,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.005538783,1779490225.2531023,0.7890904890406715,,36.13631113008393,psi,,hardware
FI-PT,pressure,1380.009755283,1779490225.2573187,0.5039501790940975,,0.49377238676218127,psi,,hardware
LF-PT,pressure,1380.013401057,1779490225.2609644,0.1718419995119571,,-41.01975006100536,psi,,hardware
WM-PT,pressure,1380.016848582,1779490225.264412,0.3465861495239913,,-19.176731309501086,psi,,hardware
E-LC,thrust,1380.007501763,1779490225.2550652,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1380.019194652,1779490225.266758,0.17299654161888858,,-40.87543229763893,psi,,hardware
FT-PT,pressure,1380.023170259,1779490225.2707336,1.2392152833003143,,92.40191041253928,psi,,hardware
FM-PT,pressure,1380.026887325,1779490225.2744508,0.7892228113678469,,36.15285142098086,psi,,hardware
N-LC,thrust,1380.020468876,1779490225.2680323,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1380.030618556,1779490225.2781818,0.17244281440291578,,-40.94464819963553,psi,,hardware
FI-PT,pressure,1380.034825039,1779490225.2823882,0.5039704446757369,,0.49630558446711603,psi,,hardware
WM-PT,pressure,1380.038586898,1779490225.2861505,0.3469956334824125,,-19.125545814698434,psi,,hardware
E-LC,thrust,1380.032249352,1779490225.2798126,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1380.042380978,1779490225.2899444,1.2383820102670204,,92.29775128337755,psi,,hardware
FM-PT,pressure,1380.046656197,1779490225.2942195,0.7892353283447419,,36.15441604309273,psi,,hardware
CC-PT,pressure,1380.050448111,1779490225.2980115,0.17396809744454592,,-40.753987819431764,psi,,hardware
N-LC,thrust,1380.044060105,1779490225.2916234,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1380.055953593,1779490225.3035176,0.1726556030101303,,-40.918049623733715,psi,,hardware
FI-PT,pressure,1380.060719988,1779490225.3082833,0.5040091876994595,,0.5011484624324325,psi,,hardware
WM-PT,pressure,1380.064463811,1779490225.3120275,0.3473782953474874,,-19.077713081564077,psi,,hardware
E-LC,thrust,1380.057388882,1779490225.3049526,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1380.068248503,1779490225.3158123,1.2375386044429069,,92.19232555536335,psi,,hardware
FM-PT,pressure,1380.072446319,1779490225.32001,0.7894755350918216,,36.18444188647769,psi,,hardware
N-LC,thrust,1380.069857948,1779490225.3174212,0.078125,0.078125,0.0,N,,hardware
CC-PT,pressure,1380.077274581,1779490225.324838,0.1746565311737694,,-40.667933603278826,psi,,hardware
LF-PT,pressure,1380.081476489,1779490225.3290398,0.17286898766386363,,-40.89137654201705,psi,,hardware
FI-PT,pressure,1380.085176093,1779490225.3327394,0.5042380695626818,,0.5297586953352251,psi,,hardware
E-LC,thrust,1380.079855026,1779490225.327418,0.078125,0.078125,0.0,N,,hardware
WM-PT,pressure,1380.091782105,1779490225.3393464,0.34768287511859836,,-19.039640610175205,psi,,hardware
LF-PT,pressure,1380.096622552,1779490225.344186,0.17324092069159994,,-40.84488491355001,psi,,hardware
FT-PT,pressure,1380.100480258,1779490225.3480437,1.2366069837340097,,92.0758729667512,psi,,hardware
N-LC,thrust,1380.093183414,1779490225.340747,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.104223526,1779490225.351787,0.789564346023124,,36.195543252890495,psi,,hardware
CC-PT,pressure,1380.108451729,1779490225.3560152,0.17531099025142077,,-40.5861262185724,psi,,hardware
LF-PT,pressure,1380.112193645,1779490225.359757,0.17347278278741632,,-40.81590215157296,psi,,hardware
E-LC,thrust,1380.105820564,1779490225.353384,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1380.115956282,1779490225.3635194,0.5045033102635514,,0.5629137829439301,psi,,hardware
WM-PT,pressure,1380.120178986,1779490225.3677423,0.3480279860529883,,-18.996501743376463,psi,,hardware
FT-PT,pressure,1380.123918088,1779490225.3714814,1.2357629818633773,,91.97037273292216,psi,,hardware
N-LC,thrust,1380.117570616,1779490225.3651338,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.127612044,1779490225.3751757,0.7896346795123433,,36.204334939042916,psi,,hardware
CC-PT,pressure,1380.132239447,1779490225.3798032,0.17610432816795446,,-40.48695897900569,psi,,hardware
E-LC,thrust,1380.129207879,1779490225.376771,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1380.1370191,1779490225.3845828,0.17374457999999285,,-40.7819275000009,psi,,hardware
FI-PT,pressure,1380.141288523,1779490225.3888516,0.5045652991015075,,0.5706623876884365,psi,,hardware
WM-PT,pressure,1380.145026977,1779490225.3925905,0.34839813094116817,,-18.950233632353978,psi,,hardware
N-LC,thrust,1380.139636451,1779490225.3871996,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1380.148712618,1779490225.3962762,1.2349267285974894,,91.86584107468617,psi,,hardware
FM-PT,pressure,1380.152954339,1779490225.4005177,0.789567326255718,,36.19591578196475,psi,,hardware
CC-PT,pressure,1380.156705348,1779490225.4042685,0.1769083949218267,,-40.38645063477166,psi,,hardware
E-LC,thrust,1380.151289434,1779490225.3988528,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1380.160385767,1779490225.407949,0.1739531962815757,,-40.75585046480304,psi,,hardware
FI-PT,pressure,1380.164524568,1779490225.4120882,0.5046058302647864,,0.575728783098306,psi,,hardware
WM-PT,pressure,1380.169025238,1779490225.4165893,0.348824304202116,,-18.896961974735497,psi,,hardware
N-LC,thrust,1380.162959917,1779490225.4105234,0.078125,0.078125,0.0,N,,hardware
FT-PT,pressure,1380.174058543,1779490225.4216218,1.2341971676584682,,91.77464595730852,psi,,hardware
FM-PT,pressure,1380.178283506,1779490225.4258468,0.7896340834658245,,36.204260433228065,psi,,hardware
CC-PT,pressure,1380.182030181,1779490225.4295936,0.17755272120865837,,-40.3059098489177,psi,,hardware
E-LC,thrust,1380.176699522,1779490225.424263,0.078125,0.078125,0.0,N,,hardware
LF-PT,pressure,1380.185794893,1779490225.4333582,0.17434479884443269,,-40.70690014444592,psi,,hardware
FI-PT,pressure,1380.192289615,1779490225.4398537,0.5047298079406985,,0.5912259925873187,psi,,hardware
WM-PT,pressure,1380.195721512,1779490225.443285,0.34913424839189633,,-18.858218951012958,psi,,hardware
FT-PT,pressure,1380.199457113,1779490225.4470208,1.2333197871827826,,91.66497339784782,psi,,hardware
N-LC,thrust,1380.189586287,1779490225.4371498,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.203169143,1779490225.4507325,0.789635871605381,,36.20448395067262,psi,,hardware
CC-PT,pressure,1380.207451972,1779490225.4550152,0.17820002772808405,,-40.22499653398949,psi,,hardware
LF-PT,pressure,1380.2115877,1779490225.459151,0.17458262140543718,,-40.67717232432035,psi,,hardware
E-LC,thrust,1380.204823956,1779490225.4523873,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1380.215298099,1779490225.4628615,0.504852593523573,,0.6065741904466293,psi,,hardware
WM-PT,pressure,1380.219517877,1779490225.4670813,0.3495997607230855,,-18.80002990961431,psi,,hardware
FT-PT,pressure,1380.223215592,1779490225.470779,1.2324561157770295,,91.55701447212869,psi,,hardware
N-LC,thrust,1380.216928136,1779490225.4644916,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.226930658,1779490225.474494,0.7898039567236849,,36.225494590460606,psi,,hardware
CC-PT,pressure,1380.231168657,1779490225.478732,0.17893614517881215,,-40.13298185264848,psi,,hardware
LF-PT,pressure,1380.234879445,1779490225.4824429,0.17484428582719397,,-40.644464271600754,psi,,hardware
E-LC,thrust,1380.228575101,1779490225.4761386,0.078125,0.078125,0.0,N,,hardware
FI-PT,pressure,1380.238582031,1779490225.4861455,0.5049414044548755,,0.6176755568594317,psi,,hardware
WM-PT,pressure,1380.242873027,1779490225.4904363,0.35000864863498793,,-18.748918920626508,psi,,hardware
FT-PT,pressure,1380.246590685,1779490225.4941542,1.2315942325108329,,91.4492790638541,psi,,hardware
N-LC,thrust,1380.240241306,1779490225.4878047,0.078125,0.078125,0.0,N,,hardware
FM-PT,pressure,1380.250330342,1779490225.4978936,0.7899499881207929,,36.24374851509911,psi,,hardware
CC-PT,pressure,1380.254553898,1779490225.5021174,0.17956855053526766,,-40.05393118309154,psi,,hardware
LF-PT,pressure,1380.258481914,1779490225.5060453,0.17495753466576752,,-40.63030816677906,psi,,hardware
FI-PT,pressure,1380.261617032,1779490225.5091803,0.5049616700365149,,0.6202087545643664,psi,,hardware
WM-PT,pressure,1380.264741113,1779490225.5123045,0.3502685249171883,,-18.716434385351462,psi,,hardware
FT-PT,pressure,1380.267830992,1779490225.5153942,1.2306381738946646,,91.32977173683307,psi,,hardware
FM-PT,pressure,1380.270946981,1779490225.5185103,0.7898522364917083,,36.23152956146354,psi,,hardware
LF-PT,pressure,1380.274035824,1779490225.521599,0.17546894257890494,,-40.56638217763688,psi,,hardware
CC-PT,pressure,1380.277149239,1779490225.5247128,0.17989578007409335,,-40.01302749073833,psi,,hardware
FI-PT,pressure,1380.280293171,1779490225.5278566,0.5049330598036121,,0.6166324754515173,psi,,hardware
WM-PT,pressure,1380.283433991,1779490225.5309973,0.35060886747942777,,-18.67389156507153,psi,,hardware
FT-PT,pressure,1380.287118429,1779490225.5346818,1.229788807605363,,91.22360095067036,psi,,hardware
FM-PT,pressure,1380.295324017,1779490225.5428886,0.7897550809091426,,36.21938511364282,psi,,hardware
LF-PT,pressure,1380.298542297,1779490225.5461059,0.17595710467780884,,-40.505361915273895,psi,,hardware
FI-PT,pressure,1380.301728781,1779490225.5492923,0.504992664455493,,0.6240830569366196,psi,,hardware
WM-PT,pressure,1380.304858899,1779490225.552422,0.35127822772004935,,-18.59022153499383,psi,,hardware
CC-PT,pressure,1380.308019775,1779490225.5555832,0.18036129240528254,,-39.95483844933968,psi,,hardware
FT-PT,pressure,1380.31112919,1779490225.5586927,1.2288100992214799,,91.10126240268498,psi,,hardware
FM-PT,pressure,1380.314345173,1779490225.5619085,0.7897592532347742,,36.21990665434678,psi,,hardware
LF-PT,pressure,1380.317467162,1779490225.5650303,0.17638804631090715,,-40.451494211136605,psi,,hardware
FI-PT,pressure,1380.320604964,1779490225.5681684,0.5050099498045384,,0.6262437255672992,psi,,hardware
WM-PT,pressure,1380.323715083,1779490225.5712783,0.35165552516645493,,-18.543059354193133,psi,,hardware
CC-PT,pressure,1380.326811092,1779490225.5743744,0.18080534706179463,,-39.89933161727567,psi,,hardware
FT-PT,pressure,1380.329892324,1779490225.5774555,1.227747348278445,,90.96841853480561,psi,,hardware
FM-PT,pressure,1380.332377015,1779490225.5799403,0.7896501767218324,,36.20627209022904,psi,,hardware
LF-PT,pressure,1380.335441637,1779490225.5830052,0.1768946858518941,,-40.388164268513236,psi,,hardware
FI-PT,pressure,1380.33854846,1779490225.5861118,0.5050200825953581,,0.6275103244197666,psi,,hardware
WM-PT,pressure,1380.341677911,1779490225.589241,0.351950568193265,,-18.506178975841877,psi,,hardware
CC-PT,pressure,1380.344785974,1779490225.5923493,0.18116416706611715,,-39.854479116735355,psi,,hardware
FT-PT,pressure,1380.347857188,1779490225.5954204,1.2267877133831637,,90.84846417289546,psi,,hardware
FM-PT,pressure,1380.35091881,1779490225.5984821,0.7894171225329784,,36.17714031662229,psi,,hardware
LF-PT,pressure,1380.353391187,1779490225.6009543,0.17728748050778873,,-40.339064936526405,psi,,hardware
FI-PT,pressure,1380.356483863,1779490225.604047,0.504995644688087,,0.6244555860108747,psi,,hardware
WM-PT,pressure,1380.359610907,1779490225.6071742,0.3523236933140389,,-18.459538335745137,psi,,hardware
CC-PT,pressure,1380.362717785,1779490225.610281,0.1815974928852907,,-39.80031338933866,psi,,hardware
FT-PT,pressure,1380.365792295,1779490225.6133556,1.2258227140692133,,90.72783925865166,psi,,hardware
FM-PT,pressure,1380.369258764,1779490225.6168222,0.7894248711377229,,36.178108892215356,psi,,hardware
LF-PT,pressure,1380.372385512,1779490225.6199489,0.1777231905130375,,-40.28460118587031,psi,,hardware
FI-PT,pressure,1380.374901127,1779490225.6224644,0.5050016051532751,,0.6252006441593849,psi,,hardware
WM-PT,pressure,1380.377375283,1779490225.6249385,0.35254005820036627,,-18.432492724954216,psi,,hardware
CC-PT,pressure,1380.379876399,1779490225.6274395,0.18207790637945015,,-39.74026170256873,psi,,hardware
FT-PT,pressure,1380.382931947,1779490225.6304953,1.2247987061499006,,90.59983826873757,psi,,hardware
FM-PT,pressure,1380.385992754,1779490225.633556,0.7894993769525739,,36.187422119071734,psi,,hardware
LF-PT,pressure,1380.391244881,1779490225.6388092,0.17821612098409187,,-40.22298487698851,psi,,hardware
FI-PT,pressure,1380.395018999,1779490225.642583,0.5050367718978848,,0.6295964872355952,psi,,hardware
WM-PT,pressure,1380.39822202,1779490225.6457853,0.3529286805306292,,-18.38391493367135,psi,,hardware
FT-PT,pressure,1380.401367155,1779490225.6489308,1.2237669496258436,,90.47086870323045,psi,,hardware
FM-PT,pressure,1380.403863587,1779490225.6514268,0.7896656739313214,,36.20820924141517,psi,,hardware
CC-PT,pressure,1380.406987853,1779490225.654551,0.18269481452641662,,-39.66314818419792,psi,,hardware
LF-PT,pressure,1380.410073196,1779490225.6576366,0.17833235005525946,,-40.20845624309256,psi,,hardware
FI-PT,pressure,1380.413240867,1779490225.660804,0.5050099498045384,,0.6262437255672992,psi,,hardware
FT-PT,pressure,1380.416357504,1779490225.6639209,1.2230755356640262,,90.38444195800326,psi,,hardware
WM-PT,pressure,1380.419519602,1779490225.6670828,0.35365406914401876,,-18.293241356997655,psi,,hardware
FM-PT,pressure,1380.422630961,1779490225.6701941,0.7891268478783188,,36.140855984789845,psi,,hardware
CC-PT,pressure,1380.425785152,1779490225.6733487,0.18331410685945831,,-39.58573664256771,psi,,hardware
LF-PT,pressure,1380.428302508,1779490225.6758657,0.1785385821507671,,-40.18267723115411,psi,,hardware
FI-PT,pressure,1380.43143807,1779490225.6790016,0.5049777632925228,,0.622220411565344,psi,,hardware
FT-PT,pressure,1380.433957889,1779490225.6815212,1.2222053077465662,,90.27566346832077,psi,,hardware
WM-PT,pressure,1380.437000679,1779490225.6845639,0.3543520396175432,,-18.2059950478071,psi,,hardware
FM-PT,pressure,1380.439561736,1779490225.687125,0.7885379539177363,,36.067244239717034,psi,,hardware
CC-PT,pressure,1380.44265643,1779490225.6902199,0.18381478593525719,,-39.52315175809285,psi,,hardware
LF-PT,pressure,1380.446209006,1779490225.6937726,0.17859997494220434,,-40.175003132224454,psi,,hardware
FI-PT,pressure,1380.449326531,1779490225.6968899,0.5051243907361496,,0.6405488420186956,psi,,hardware
FT-PT,pressure,1380.454273712,1779490225.7018378,1.2214656140167253,,90.18320175209065,psi,,hardware
FM-PT,pressure,1380.457439124,1779490225.7050025,0.7885945783370231,,36.07432229212788,psi,,hardware
WM-PT,pressure,1380.460522745,1779490225.708086,0.35475079473862586,,-18.156150657671766,psi,,hardware
LF-PT,pressure,1380.463609384,1779490225.7111726,0.17883541331713357,,-40.1455733353583,psi,,hardware
CC-PT,pressure,1380.466119833,1779490225.7136831,0.1842028122190013,,-39.474648472624835,psi,,hardware
FT-PT,pressure,1380.469228563,1779490225.716792,1.2204320693531119,,90.05400866913898,psi,,hardware
FI-PT,pressure,1380.472307462,1779490225.7198708,0.5056363946958059,,0.7045493369757377,psi,,hardware
FM-PT,pressure,1380.475403211,1779490225.7229664,0.7882596001934529,,36.03245002418161,psi,,hardware
WM-PT,pressure,1380.478482998,1779490225.7260463,0.3552627986982821,,-18.092150162714738,psi,,hardware
LF-PT,pressure,1380.481579137,1779490225.7291424,0.17913880099520693,,-40.10764987559913,psi,,hardware
CC-PT,pressure,1380.484664813,1779490225.732228,0.18453302199042107,,-39.43337225119736,psi,,hardware
FT-PT,pressure,1380.487755099,1779490225.7353182,1.219424750736326,,89.92809384204075,psi,,hardware
FI-PT,pressure,1380.493102294,1779490225.7406664,0.5062229044703132,,0.7778630587891439,psi,,hardware
LF-PT,pressure,1380.496225635,1779490225.743789,0.17949404472041663,,-40.06324440994792,psi,,hardware
FM-PT,pressure,1380.499350142,1779490225.7469134,0.7876343473952231,,35.954293424402884,psi,,hardware
WM-PT,pressure,1380.502445632,1779490225.7500088,0.3556806273079666,,-18.03992158650417,psi,,hardware
FT-PT,pressure,1380.5056076,1779490225.7531712,1.218592073749551,,89.82400921869387,psi,,hardware
CC-PT,pressure,1380.50813253,1779490225.7556958,0.18549980944392794,,-39.312523819509,psi,,hardware
LF-PT,pressure,1380.511180264,1779490225.7587438,0.179579875419125,,-40.05251557260937,psi,,hardware
FI-PT,pressure,1380.514214035,1779490225.7617774,0.5061841614465906,,0.7730201808238274,psi,,hardware
FM-PT,pressure,1380.516660914,1779490225.7642243,0.787106250179559,,35.88828127244488,psi,,hardware
WM-PT,pressure,1380.519712129,1779490225.7672753,0.35611216498758375,,-17.98597937655203,psi,,hardware
FT-PT,pressure,1380.522748734,1779490225.7703118,1.2175895235049157,,89.69869043811445,psi,,hardware
CC-PT,pressure,1380.526256052,1779490225.7738194,0.18637897805917,,-39.202627742603745,psi,,hardware
LF-PT,pressure,1380.529383281,1779490225.7769465,0.17979147193330192,,-40.02606600833726,psi,,hardware
FI-PT,pressure,1380.532516436,1779490225.7800796,0.5061495907484997,,0.7686988435624681,psi,,hardware
FM-PT,pressure,1380.535629166,1779490225.7831926,0.7867486222682741,,35.843577783534265,psi,,hardware
WM-PT,pressure,1380.538733674,1779490225.7862968,0.35663608987761614,,-17.920488765297982,psi,,hardware
FT-PT,pressure,1380.541814128,1779490225.7893772,1.216845657449443,,89.60570718118038,psi,,hardware
CC-PT,pressure,1380.544947097,1779490225.7925105,0.18724503365099832,,-39.09437079362521,psi,,hardware
LF-PT,pressure,1380.54807466,1779490225.795638,0.1799363112373723,,-40.00796109532846,psi,,hardware
FI-PT,pressure,1380.551194556,1779490225.7987578,0.5062068112143053,,0.7758514017881663,psi,,hardware
FM-PT,pressure,1380.554376985,1779490225.8019404,0.7864464266832384,,35.805803335404796,psi,,hardware
WM-PT,pressure,1380.557502215,1779490225.8050656,0.3570473619755938,,-17.869079753050777,psi,,hardware
FT-PT,pressure,1380.560616741,1779490225.8081799,1.2158556241817027,,89.48195302271283,psi,,hardware
CC-PT,pressure,1380.563736248,1779490225.8112996,0.18801333761374206,,-38.99833279828224,psi,,hardware
LF-PT,pressure,1380.566258067,1779490225.8138216,0.18004657984335182,,-39.99417751958102,psi,,hardware
FI-PT,pressure,1380.569353668,1779490225.816917,0.5062002547025984,,0.775031837824805,psi,,hardware
FM-PT,pressure,1380.572474713,1779490225.8200383,0.7859362108631385,,35.74202635789231,psi,,hardware
WM-PT,pressure,1380.575585183,1779490225.8231485,0.35749082058558707,,-17.813647426801616,psi,,hardware
FT-PT,pressure,1380.578681248,1779490225.8262444,1.2150604981256126,,89.38256226570157,psi,,hardware
CC-PT,pressure,1380.581795477,1779490225.8293586,0.18891515599669884,,-38.885605500412645,psi,,hardware
