sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
WM-PT,pressure,440.684211796,1779489285.931776,0.7288689290128862,,28.60861612661078,psi,,hardware
LF-PT,pressure,440.687228443,1779489285.9347916,0.17128231183079623,,-41.08971102115047,psi,,hardware
FT-PT,pressure,440.69174832,1779489285.9393115,2.899411070276626,,299.92638378457826,psi,,hardware
E-LC,thrust,440.679213817,1779489285.9267771,0.06748106203747535,0.043916400169301054,1398.169937511675,N,,hardware
CC-PT,pressure,440.696129033,1779489285.9436922,0.1865601762008877,,-39.179977974889034,psi,,hardware
FM-PT,pressure,440.70011042,1779489285.9476736,1.755470246728688,,156.933780841086,psi,,hardware
FI-PT,pressure,440.705181547,1779489285.952745,1.0626066997774481,,70.32583747218102,psi,,hardware
WM-PT,pressure,440.707680573,1779489285.955244,0.7293630515769782,,28.670381447122278,psi,,hardware
LF-PT,pressure,440.712017084,1779489285.9595804,0.1719433274201545,,-41.00708407248069,psi,,hardware
WI-RTD,temperature,440.699768057,1779489285.9473317,,,-1114.3849156485574,°C,,hardware
FT-PT,pressure,440.715717254,1779489285.9632807,2.8940156571883744,,299.2519571485468,psi,,hardware
CC-PT,pressure,440.720366703,1779489285.9679298,0.18851401668954093,,-38.93574791380738,psi,,hardware
FM-PT,pressure,440.723935987,1779489285.9714992,1.75342878740177,,156.67859842522125,psi,,hardware
FI-PT,pressure,440.727514086,1779489285.9750774,1.0628814772226187,,70.36018465282734,psi,,hardware
WM-PT,pressure,440.730517677,1779489285.978081,0.7296175634405093,,28.702195430063664,psi,,hardware
E-LC,thrust,440.719406369,1779489285.96697,0.06804295695340119,0.042815800272321736,1496.8112964107145,N,,hardware
LF-PT,pressure,440.735010499,1779489285.982574,0.1723045316105523,,-40.96193354868097,psi,,hardware
FT-PT,pressure,440.738613968,1779489285.9861772,2.8886923657288985,,298.5865457161123,psi,,hardware
CC-PT,pressure,440.741105402,1779489285.988669,0.19047202950382586,,-38.69099631202177,psi,,hardware
FM-PT,pressure,440.743575985,1779489285.9911394,1.7514391841219883,,156.42989801524854,psi,,hardware
FI-PT,pressure,440.746719203,1779489285.9942825,1.0633285121117249,,70.41606401396561,psi,,hardware
LF-PT,pressure,440.750938623,1779489285.9985018,0.1730770078989277,,-40.86537401263404,psi,,hardware
WM-PT,pressure,440.754532111,1779489286.0020957,0.7294083511124076,,28.676043889050955,psi,,hardware
FT-PT,pressure,440.757551257,1779489286.0051143,2.883893595205974,,297.9866994007467,psi,,hardware
E-LC,thrust,440.746345581,1779489285.993909,0.06744012109221471,0.043060030333403394,1446.5520516894715,N,,hardware
FM-PT,pressure,440.762028097,1779489286.0095916,1.7511596383046673,,156.3949547880834,psi,,hardware
CC-PT,pressure,440.765631288,1779489286.0131948,0.1918071737059562,,-38.52410328675547,psi,,hardware
LF-PT,pressure,440.769225886,1779489286.0167904,0.17330827394822526,,-40.836465756471846,psi,,hardware
FI-PT,pressure,440.771735134,1779489286.0192988,1.062874324664393,,70.35929058304913,psi,,hardware
WM-PT,pressure,440.776515562,1779489286.0240788,0.7298696911179652,,28.733711389745647,psi,,hardware
FT-PT,pressure,440.780143955,1779489286.0277073,2.8791311835206965,,297.3913979400871,psi,,hardware
E-LC,thrust,440.773354511,1779489286.0209177,0.06781441036634568,0.04493773519250574,1357.3493936478367,N,,hardware
FM-PT,pressure,440.78386307,1779489286.0314262,1.7505469024833324,,156.31836281041655,psi,,hardware
CC-PT,pressure,440.786951474,1779489286.034515,0.19302906906951298,,-38.37136636631087,psi,,hardware
LF-PT,pressure,440.789449796,1779489286.037013,0.17356755418390682,,-40.80405572701165,psi,,hardware
FI-PT,pressure,440.791907601,1779489286.039471,1.0621990039585834,,70.27487549482292,psi,,hardware
FT-PT,pressure,440.79497045,1779489286.0425336,2.8752044290547882,,296.90055363184854,psi,,hardware
WM-PT,pressure,440.79840744,1779489286.0459707,0.7313514627637223,,28.91893284546529,psi,,hardware
LF-PT,pressure,440.802567972,1779489286.050131,0.17406048465496118,,-40.742439418129855,psi,,hardware
FM-PT,pressure,440.805619914,1779489286.0531833,1.7485114036216025,,156.06392545270032,psi,,hardware
E-LC,thrust,440.796452274,1779489286.0440154,0.06657603059125311,0.04343571659156282,1372.991963981624,N,,hardware
CC-PT,pressure,440.811348138,1779489286.0589123,0.19441785745833606,,-38.19776781770799,psi,,hardware
FT-PT,pressure,440.814290341,1779489286.061854,2.870154126900926,,296.2692658626158,psi,,hardware
FI-PT,pressure,440.817405985,1779489286.0649695,1.0630847290855323,,70.38559113569154,psi,,hardware
WM-PT,pressure,440.819936159,1779489286.0674996,0.7318724074211607,,28.984050927645082,psi,,hardware
LF-PT,pressure,440.825286798,1779489286.07285,0.17475368675633512,,-40.65578915545811,psi,,hardware
FM-PT,pressure,440.829491699,1779489286.077055,1.7464961703415118,,155.81202129268897,psi,,hardware
WI-RTD,temperature,440.81944928,1779489286.0670125,,,-1104.1033449519864,°C,,hardware
CC-PT,pressure,440.833200388,1779489286.0807636,0.19572260328800717,,-38.0346745889991,psi,,hardware
FT-PT,pressure,440.837865558,1779489286.0854287,2.864629371718093,,295.5786714647616,psi,,hardware
FI-PT,pressure,440.841729188,1779489286.0892923,1.0640568809577085,,70.50711011971356,psi,,hardware
WM-PT,pressure,440.845454617,1779489286.0930178,0.7320935406796385,,29.01169258495481,psi,,hardware
LF-PT,pressure,440.847968439,1779489286.0955317,0.17524184885523902,,-40.59476889309512,psi,,hardware
E-LC,thrust,440.836973482,1779489286.0845368,0.06675959429259232,0.04497848056000239,1292.346081467002,N,,hardware
FM-PT,pressure,440.851690405,1779489286.0992537,1.7443748407810735,,155.5468550976342,psi,,hardware
CC-PT,pressure,440.855347576,1779489286.102911,0.19696416818668463,,-37.87947897666442,psi,,hardware
FT-PT,pressure,440.858429592,1779489286.105993,2.8596601318907893,,294.95751648634865,psi,,hardware
FI-PT,pressure,440.860919322,1779489286.1084828,1.0649020749213784,,70.61275936517231,psi,,hardware
WM-PT,pressure,440.863374034,1779489286.1109376,0.7325572648712713,,29.069658108908907,psi,,hardware
LF-PT,pressure,440.868633712,1779489286.1161976,0.17587067793258165,,-40.51616525842729,psi,,hardware
FM-PT,pressure,440.873432583,1779489286.1209967,1.7423268249424486,,155.29085311780608,psi,,hardware
CC-PT,pressure,440.876474377,1779489286.1240377,0.19831242541222874,,-37.71094682347141,psi,,hardware
E-LC,thrust,440.86452029,1779489286.1120834,0.06615309833325128,0.04372409134794371,1330.787747794916,N,,hardware
FT-PT,pressure,440.880918311,1779489286.1284816,2.854276043686395,,294.2845054607994,psi,,hardware
FI-PT,pressure,440.88344117,1779489286.1310046,1.0658116419090797,,70.72645523863497,psi,,hardware
WM-PT,pressure,440.886524278,1779489286.1340876,0.7328058162696143,,29.100727033701784,psi,,hardware
LF-PT,pressure,440.889586905,1779489286.13715,0.17631413654257494,,-40.46073293217813,psi,,hardware
FM-PT,pressure,440.892043839,1779489286.139607,1.7404200721287812,,155.05250901609764,psi,,hardware
FT-PT,pressure,440.895672048,1779489286.1432354,2.8507259906203735,,293.8407488275467,psi,,hardware
CC-PT,pressure,440.898736137,1779489286.1462996,0.20021262171418924,,-37.47342228572634,psi,,hardware
LF-PT,pressure,440.903174164,1779489286.1507375,0.1765233488706766,,-40.43458139116542,psi,,hardware
E-LC,thrust,440.892511145,1779489286.1400743,0.0664305766142102,0.04313280388805913,1382.3345150849636,N,,hardware
FI-PT,pressure,440.907167495,1779489286.1547308,1.0651649314361729,,70.64561642952161,psi,,hardware
WM-PT,pressure,440.910232492,1779489286.157796,0.7330478111562504,,29.1309763945313,psi,,hardware
FT-PT,pressure,440.913327989,1779489286.160891,2.8464410121966615,,293.3051265245827,psi,,hardware
FM-PT,pressure,440.915766257,1779489286.1633298,1.73992058514602,,154.9900731432525,psi,,hardware
CC-PT,pressure,440.918882068,1779489286.1664453,0.20152988452075538,,-37.30876443490558,psi,,hardware
LF-PT,pressure,440.922561979,1779489286.1701252,0.17675699910604942,,-40.40537511174382,psi,,hardware
FI-PT,pressure,440.925568792,1779489286.173132,1.0646183567784258,,70.57729459730322,psi,,hardware
FT-PT,pressure,440.930441403,1779489286.1780052,2.8422764351697487,,292.7845543962186,psi,,hardware
E-LC,thrust,440.918731441,1779489286.1662948,0.06708041633134083,0.04291009669424256,1434.1056318011642,N,,hardware
FM-PT,pressure,440.934824838,1779489286.1823883,1.7397548842137913,,154.9693605267239,psi,,hardware
WM-PT,pressure,440.940410861,1779489286.1879752,0.7338930051199204,,29.23662563999005,psi,,hardware
LF-PT,pressure,440.945179622,1779489286.1927438,0.17723622050717122,,-40.34547243660359,psi,,hardware
FT-PT,pressure,440.947546021,1779489286.1951094,2.837608794880962,,292.2010993601202,psi,,hardware
FI-PT,pressure,440.951258876,1779489286.1988225,1.0654826242306976,,70.6853280288372,psi,,hardware
CC-PT,pressure,440.95422819,1779489286.2017915,0.20236673383316206,,-37.20415827085474,psi,,hardware
WI-RTD,temperature,440.937028592,1779489286.1845918,,,-1090.6139573102723,°C,,hardware
LF-PT,pressure,440.958581533,1779489286.206145,0.17759682865105017,,-40.300396418618725,psi,,hardware
FM-PT,pressure,440.963314331,1779489286.2108777,1.7375477239546446,,154.69346549433058,psi,,hardware
WM-PT,pressure,440.965800043,1779489286.2133634,0.7346660774548146,,29.333259681851825,psi,,hardware
FT-PT,pressure,440.972603006,1779489286.2201672,2.832701543891614,,291.58769298645177,psi,,hardware
FI-PT,pressure,440.97631688,1779489286.2238803,1.0662974198219084,,70.78717747773855,psi,,hardware
E-LC,thrust,440.961302611,1779489286.2088661,0.06735782941971176,0.06791632500783502,33.13740489531369,N,,hardware
CC-PT,pressure,440.979361155,1779489286.2269247,0.20315828361013932,,-37.10521454873258,psi,,hardware
LF-PT,pressure,440.983017048,1779489286.2305806,0.177802464700039,,-40.27469191249512,psi,,hardware
FM-PT,pressure,440.986108656,1779489286.233672,1.73557957834954,,154.4474472936925,psi,,hardware
WM-PT,pressure,440.98856709,1779489286.2361305,0.7354331893245207,,29.42914866556509,psi,,hardware
FT-PT,pressure,440.992166392,1779489286.2397296,2.828256825000861,,291.03210312510765,psi,,hardware
FI-PT,pressure,440.995842489,1779489286.2434058,1.067389377044365,,70.92367213054563,psi,,hardware
E-LC,thrust,440.990317983,1779489286.2378814,0.0665097204160357,0.044360147489326894,1314.2079936513892,N,,hardware
LF-PT,pressure,440.999615713,1779489286.247179,0.17851235610393953,,-40.185955487007554,psi,,hardware
FM-PT,pressure,441.00277556,1779489286.2503388,1.7337002436757378,,154.21253045946722,psi,,hardware
CC-PT,pressure,441.005889815,1779489286.253453,0.20430924943795795,,-36.96134382025526,psi,,hardware
FT-PT,pressure,441.009464914,1779489286.2570283,2.8235486535487953,,290.4435816935994,psi,,hardware
WM-PT,pressure,441.012580058,1779489286.2601433,0.7368100567829676,,29.601257097870953,psi,,hardware
LF-PT,pressure,441.016918975,1779489286.264482,0.17894448983007546,,-40.13193877124056,psi,,hardware
FM-PT,pressure,441.020626145,1779489286.2681894,1.7318209090019356,,153.97761362524196,psi,,hardware
E-LC,thrust,441.012236731,1779489286.2598,0.06709657477993665,0.04117454892987596,1538.0402004369341,N,,hardware
FI-PT,pressure,441.024287242,1779489286.2718506,1.06758190006994,,70.9477375087425,psi,,hardware
FT-PT,pressure,441.027411238,1779489286.2749743,2.81947527163926,,289.9344089549075,psi,,hardware
WM-PT,pressure,441.030483865,1779489286.2780473,0.7379890367971703,,29.74862959964629,psi,,hardware
CC-PT,pressure,441.032918744,1779489286.280482,0.20493748246878177,,-36.88281469140228,psi,,hardware
LF-PT,pressure,441.035977982,1779489286.2835412,0.17924191704296075,,-40.0947603696299,psi,,hardware
FM-PT,pressure,441.03963882,1779489286.2872024,1.729697195255422,,153.71214940692775,psi,,hardware
FT-PT,pressure,441.042660225,1779489286.2902236,2.815901972759005,,289.48774659487566,psi,,hardware
FI-PT,pressure,441.047134899,1779489286.2946982,1.0685367665930707,,71.06709582413384,psi,,hardware
E-LC,thrust,441.036871169,1779489286.2844343,0.06778278264794142,0.04340007487238346,1446.7073280164389,N,,hardware
LF-PT,pressure,441.051502112,1779489286.2990654,0.17994227170256039,,-40.00721603717995,psi,,hardware
WM-PT,pressure,441.054620867,1779489286.302184,0.7377226040032631,,29.715325500407882,psi,,hardware
CC-PT,pressure,441.057124727,1779489286.304688,0.20554962224359777,,-36.80629721955028,psi,,hardware
FT-PT,pressure,441.059592458,1779489286.3071556,2.8113326801458216,,288.9165850182277,psi,,hardware
FM-PT,pressure,441.065500271,1779489286.313064,1.729405728507725,,153.67571606346561,psi,,hardware
LF-PT,pressure,441.07072969,1779489286.318294,0.18082620868995292,,-39.896723913755885,psi,,hardware
FI-PT,pressure,441.07440486,1779489286.3219683,1.0680241665868957,,71.00302082336196,psi,,hardware
WI-RTD,temperature,441.061344276,1779489286.3089075,,,-876.1725824576542,°C,,hardware
WM-PT,pressure,441.078020976,1779489286.3255842,0.7381183788917517,,29.76479736146896,psi,,hardware
CC-PT,pressure,441.082714276,1779489286.3302777,0.2061492450415188,,-36.73134436981015,psi,,hardware
LF-PT,pressure,441.086247319,1779489286.3338108,0.18104555380887433,,-39.86930577389071,psi,,hardware
FT-PT,pressure,441.090360945,1779489286.3379242,2.80580732891647,,288.22591611455874,psi,,hardware
FM-PT,pressure,441.093303629,1779489286.3408668,1.7289682303629197,,153.62102879536496,psi,,hardware
E-LC,thrust,441.081777164,1779489286.3293405,0.06674655577499339,0.04313980743465513,1400.6670681934036,N,,hardware
FI-PT,pressure,441.097649176,1779489286.3452125,1.068243511705817,,71.03043896322714,psi,,hardware
WM-PT,pressure,441.100727543,1779489286.348291,0.7384736226169614,,29.80920282712017,psi,,hardware
CC-PT,pressure,441.103773004,1779489286.3513362,0.2069133766786309,,-36.635827915171134,psi,,hardware
LF-PT,pressure,441.106852815,1779489286.354416,0.18119039311294471,,-39.85120086088191,psi,,hardware
FT-PT,pressure,441.109376193,1779489286.3569396,2.8010478974637865,,287.6309871829733,psi,,hardware
FM-PT,pressure,441.113036105,1779489286.3605993,1.728251782447312,,153.531472805914,psi,,hardware
FI-PT,pressure,441.115549464,1779489286.3631127,1.0684622607782197,,71.05778259727747,psi,,hardware
WM-PT,pressure,441.119287782,1779489286.366851,0.7386840270381007,,29.83550337976258,psi,,hardware
CC-PT,pressure,441.122239151,1779489286.3698025,0.2076548585480283,,-36.54314268149646,psi,,hardware
E-LC,thrust,441.109270399,1779489286.3568335,0.06793886301682746,0.04300687974773404,1479.2976739662095,N,,hardware
LF-PT,pressure,441.126565847,1779489286.374129,0.1814520575347015,,-39.81849280816231,psi,,hardware
FT-PT,pressure,441.129685602,1779489286.3772488,2.7962962146158477,,287.03702682698093,psi,,hardware
FM-PT,pressure,441.132143629,1779489286.3797069,1.7277946147673862,,153.47432684592326,psi,,hardware
FI-PT,pressure,441.135224589,1779489286.382788,1.0687227331069389,,71.09034163836736,psi,,hardware
WM-PT,pressure,441.138353325,1779489286.3859167,0.7391018556477852,,29.88773195597315,psi,,hardware
LF-PT,pressure,441.142053607,1779489286.389617,0.18183650753933278,,-39.7704365575834,psi,,hardware
CC-PT,pressure,441.144576651,1779489286.3921402,0.2080858001811266,,-36.48927497735917,psi,,hardware
FT-PT,pressure,441.148301173,1779489286.3958645,2.7913955201382064,,286.4244400172758,psi,,hardware
FM-PT,pressure,441.150757255,1779489286.3983204,1.7273118170871515,,153.41397713589393,psi,,hardware
FI-PT,pressure,441.154511628,1779489286.4020753,1.0688461147363322,,71.10576434204152,psi,,hardware
E-LC,thrust,441.138166959,1779489286.3857303,0.06702892350005192,0.04280550915664544,1437.2559177087846,N,,hardware
WM-PT,pressure,441.156938619,1779489286.4045017,0.7393110679758869,,29.913883496985857,psi,,hardware
LF-PT,pressure,441.159818768,1779489286.4073822,0.1822716214980628,,-39.71604731274215,psi,,hardware
CC-PT,pressure,441.162914301,1779489286.4104776,0.2083772669288238,,-36.45284163389702,psi,,hardware
FT-PT,pressure,441.165368495,1779489286.412932,2.786754105896247,,285.8442632370309,psi,,hardware
FM-PT,pressure,441.170541693,1779489286.4181054,1.7267908724297132,,153.34885905371414,psi,,hardware
LF-PT,pressure,441.17417692,1779489286.42174,0.1833558301157749,,-39.58052123552814,psi,,hardware
E-LC,thrust,441.168755171,1779489286.416319,0.06796209020460726,0.04360626040175681,1445.1125683024602,N,,hardware
FI-PT,pressure,441.177884275,1779489286.4254477,1.0683454356605333,,71.04317945756667,psi,,hardware
WM-PT,pressure,441.18101366,1779489286.428577,0.7396406817007878,,29.955085212598473,psi,,hardware
FT-PT,pressure,441.184919715,1779489286.4324827,2.782425616076662,,285.3032020095828,psi,,hardware
FM-PT,pressure,441.189406851,1779489286.4369702,1.7262806566096134,,153.28508207620166,psi,,hardware
CC-PT,pressure,441.195161056,1779489286.442726,0.20952763671012364,,-36.30904541123454,psi,,hardware
LF-PT,pressure,441.198797432,1779489286.4463606,0.18340232174424193,,-39.57470978196976,psi,,hardware
WI-RTD,temperature,441.181847847,1779489286.4294112,,,-1123.7508198449416,°C,,hardware
FI-PT,pressure,441.201736412,1779489286.4492998,1.0677797875141843,,70.97247343927305,psi,,hardware
WM-PT,pressure,441.206625634,1779489286.454189,0.7400459933335773,,30.005749166697168,psi,,hardware
FT-PT,pressure,441.210128475,1779489286.457692,2.777966592069458,,284.74582400868223,psi,,hardware
FM-PT,pressure,441.214245563,1779489286.461809,1.7255433470658477,,153.19291838323096,psi,,hardware
E-LC,thrust,441.204521156,1779489286.4520845,0.03018077822694519,0.04517497102021825,889.655439067535,N,,hardware
CC-PT,pressure,441.216756644,1779489286.46432,0.21071674951514596,,-36.16040631060675,psi,,hardware
LF-PT,pressure,441.219903714,1779489286.467467,0.1835102061641462,,-39.561224229481724,psi,,hardware
FI-PT,pressure,441.222991174,1779489286.4705544,1.0671664556463307,,70.89580695579134,psi,,hardware
FT-PT,pressure,441.225440423,1779489286.4730039,2.7742824285367047,,284.2853035670881,psi,,hardware
WM-PT,pressure,441.228581974,1779489286.4761453,0.7413191486977516,,30.164893587218952,psi,,hardware
FM-PT,pressure,441.232282459,1779489286.4798455,1.7237200407648134,,152.96500509560167,psi,,hardware
CC-PT,pressure,441.235316661,1779489286.48288,0.21193685673914633,,-36.00789290760671,psi,,hardware
LF-PT,pressure,441.240216789,1779489286.48778,0.18380405709791864,,-39.52449286276017,psi,,hardware
E-LC,thrust,441.228393608,1779489286.4759567,0.06677755019397141,0.0436399090903889,1372.8333721458957,N,,hardware
FT-PT,pressure,441.244579114,1779489286.4921424,2.7695378982469916,,283.69223728087394,psi,,hardware
FI-PT,pressure,441.247726183,1779489286.4952893,1.0679097256552845,,70.98871570691057,psi,,hardware
FM-PT,pressure,441.250198488,1779489286.4977617,1.7226477530774775,,152.8309691346847,psi,,hardware
WM-PT,pressure,441.253247596,1779489286.5008109,0.7419825484731851,,30.24781855914814,psi,,hardware
CC-PT,pressure,441.256329056,1779489286.5038922,0.21252277046713478,,-35.934653691608155,psi,,hardware
LF-PT,pressure,441.259974783,1779489286.5075378,0.18387737081973204,,-39.515328647533494,psi,,hardware
FT-PT,pressure,441.262344441,1779489286.5099077,2.7650013881923425,,283.1251735240428,psi,,hardware
FM-PT,pressure,441.266041204,1779489286.5136044,1.7224868205173993,,152.81085256467492,psi,,hardware
FI-PT,pressure,441.272254697,1779489286.5198188,1.06810701705301,,71.01337713162626,psi,,hardware
E-LC,thrust,441.256225169,1779489286.5037882,0.06787720014181138,0.04452867964251991,1385.3455496246274,N,,hardware
LF-PT,pressure,441.274646133,1779489286.5222096,0.18445851617557005,,-39.44268547805374,psi,,hardware
WM-PT,pressure,441.27781872,1779489286.525382,0.7417041947489017,,30.213024343612712,psi,,hardware
CC-PT,pressure,441.28028184,1779489286.5278451,0.213208820010283,,-35.84889749871463,psi,,hardware
FT-PT,pressure,441.283356874,1779489286.5309203,2.760233612088396,,282.5292015110495,psi,,hardware
FM-PT,pressure,441.286523313,1779489286.5340867,1.7219587233017353,,152.7448404127169,psi,,hardware
LF-PT,pressure,441.290195984,1779489286.5377593,0.1854306680477462,,-39.32116649403172,psi,,hardware
FI-PT,pressure,441.292691455,1779489286.5402548,1.0674722275104793,,70.93402843880992,psi,,hardware
WM-PT,pressure,441.296334497,1779489286.5438976,0.7420028140548246,,30.250351756853075,psi,,hardware
