sensor_name,sensor_kind,t_monotonic,t_wall,Voltage 1,Voltage 2,value,units,filtered_value,source
E-LC,thrust,868.329633432,1779489713.5771966,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.339628688,1779489713.5871925,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.349624722,1779489713.597188,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.358137268,1779489713.605701,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.367463797,1779489713.6150272,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.375920918,1779489713.6234841,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.385322075,1779489713.6328855,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.39370242,1779489713.6412656,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.40374673,1779489713.65131,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.411552198,1779489713.6591156,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.420398867,1779489713.6679623,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.429432643,1779489713.6769958,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.439264514,1779489713.6868284,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.449288195,1779489713.6968515,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.457137995,1779489713.7047012,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.466466617,1779489713.7140298,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.474330084,1779489713.7218933,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.48367902,1779489713.7312424,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.493924511,1779489713.7414887,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.50394223,1779489713.7515056,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.513207019,1779489713.7607706,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.523237182,1779489713.7708004,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.531667711,1779489713.7792313,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.541066924,1779489713.7886307,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.550658633,1779489713.7982218,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.558389584,1779489713.8059528,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.568431117,1779489713.8159947,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.576724093,1779489713.8242877,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.586765107,1779489713.8343287,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.594603019,1779489713.8421662,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.604501592,1779489713.8520648,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.612372577,1779489713.8599358,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.62226315,1779489713.8698263,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.6300501,1779489713.8776133,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.640098299,1779489713.8876624,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.649441402,1779489713.897005,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.657885153,1779489713.9054484,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.667924815,1779489713.9154887,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.677908368,1779489713.9254718,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.685757131,1779489713.9333203,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.695093345,1779489713.9426568,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.703615076,1779489713.9511783,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.712881162,1779489713.9604445,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.721462633,1779489713.969026,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.730046474,1779489713.9776096,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.739501222,1779489713.987065,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.7495262,1779489713.9970896,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.757924341,1779489714.0054877,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.76732959,1779489714.0148933,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.775993855,1779489714.0235574,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.784551622,1779489714.032115,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.794493564,1779489714.042057,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.802851002,1779489714.0504143,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.812237326,1779489714.0598006,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.821180993,1779489714.0687444,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.830575317,1779489714.0781386,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.839907383,1779489714.0874712,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.850162744,1779489714.0977268,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.860147537,1779489714.1077108,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.868659268,1779489714.1162224,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.877365032,1779489714.1249285,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.886466325,1779489714.1340296,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.895219496,1779489714.1427827,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.904248809,1779489714.151812,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.913614374,1779489714.1611776,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.922086013,1779489714.1696491,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.931476078,1779489714.1790392,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.94045641,1779489714.1880202,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.950485276,1779489714.1980495,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.959105005,1779489714.2066684,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.967691198,1779489714.2152545,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.976921099,1779489714.2244844,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,868.985502273,1779489714.2330654,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,868.994729378,1779489714.2422924,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.003262479,1779489714.2508256,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.012604359,1779489714.2601676,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.024222785,1779489714.2717867,0.036461758117289314,0.05016304219222571,812.942855112893,N,,hardware
N-LC,thrust,869.0342393,1779489714.281803,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.042155358,1779489714.2897189,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.052182854,1779489714.2997463,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.060026117,1779489714.3075895,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.069353239,1779489714.3169167,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.077717047,1779489714.3252802,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.087756413,1779489714.3353195,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.095570048,1779489714.3431332,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.104957094,1779489714.3525205,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.113397512,1779489714.3609607,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.122163515,1779489714.3697267,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.130653265,1779489714.3782165,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.140587744,1779489714.388152,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.149729018,1779489714.3972924,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.15838432,1779489714.4059477,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.167552334,1779489714.4151158,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.1756135,1779489714.4231768,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.185407982,1779489714.4329717,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.193749291,1779489714.4413128,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.203794472,1779489714.4513588,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.21337668,1779489714.46094,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.221177223,1779489714.4687407,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.231215829,1779489714.478779,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.240183755,1779489714.487748,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.250206991,1779489714.4977703,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.258612891,1779489714.506176,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.26789468,1779489714.5154586,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.276515687,1779489714.5240788,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.286171265,1779489714.5337343,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.294520129,1779489714.5420833,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.304560402,1779489714.5521235,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.312374036,1779489714.5599372,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.32225435,1779489714.5698175,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.330392719,1779489714.5779564,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.340095629,1779489714.5876598,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.349994072,1779489714.5975575,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.357688838,1779489714.605252,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.367728426,1779489714.6152916,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.376035217,1779489714.6235986,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.386068565,1779489714.6336324,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.39568481,1779489714.643248,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.404541664,1779489714.6521049,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.413482849,1779489714.661046,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.422325128,1779489714.6698883,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.430695733,1779489714.678259,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.440164314,1779489714.6877284,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.450188829,1779489714.6977522,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.458520526,1779489714.7060838,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.468559763,1779489714.7161229,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.476879998,1779489714.7244434,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.486250693,1779489714.733814,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.494619834,1779489714.7421832,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.504660607,1779489714.752224,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.512494964,1779489714.7600582,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.522537996,1779489714.7701018,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.531287611,1779489714.778851,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.541413124,1779489714.7889774,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.551437545,1779489714.799001,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.559845186,1779489714.8074086,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.570549649,1779489714.8181136,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.580578442,1779489714.828142,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.58839715,1779489714.8359606,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.598438238,1779489714.8460016,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.606218744,1779489714.853782,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.616259017,1779489714.8638222,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.624049189,1779489714.8716123,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.634121443,1779489714.8816853,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.642076186,1779489714.8896396,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.652091237,1779489714.8996546,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.660582099,1779489714.9081454,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.669921757,1779489714.917485,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.677722392,1779489714.9252856,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.687676167,1779489714.9352393,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.696031642,1779489714.9435952,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.705419392,1779489714.9529824,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.714405298,1779489714.9619684,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.723117599,1779489714.9706807,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.73152348,1779489714.9790869,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.742302183,1779489714.9898663,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.75231579,1779489714.9998794,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.760705765,1779489715.008269,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.769457639,1779489715.0170212,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.778473878,1779489715.0260372,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.787217937,1779489715.0347812,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.795684576,1779489715.043248,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.805006401,1779489715.05257,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.812868516,1779489715.060432,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.822815199,1779489715.0703785,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.83067611,1779489715.0782392,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.840597997,1779489715.0881624,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.850058893,1779489715.097622,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.858970412,1779489715.1065335,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.867194297,1779489715.1147573,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.876215166,1779489715.1237783,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.884500309,1779489715.1320636,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.894544915,1779489715.1421082,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.902884687,1779489715.150448,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.911791613,1779489715.159355,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.921271953,1779489715.1688359,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.930715554,1779489715.178279,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.939820773,1779489715.1873848,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.949847972,1779489715.197412,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.957863417,1779489715.2054272,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.967061578,1779489715.214625,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.975630585,1779489715.2231941,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,869.985484011,1779489715.2330472,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,869.993316682,1779489715.2408798,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.003358585,1779489715.2509217,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.010598434,1779489715.258162,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.020640004,1779489715.2682037,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.028778613,1779489715.2763422,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.038809812,1779489715.2863739,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.047865291,1779489715.2954285,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.056668572,1779489715.304232,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.066306687,1779489715.3138704,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.074470184,1779489715.3220336,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.083559347,1779489715.3311224,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.092357721,1779489715.3399212,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.102838577,1779489715.3504026,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.112855314,1779489715.3604186,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.120614153,1779489715.3681774,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.130654908,1779489715.3782184,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.1396005,1779489715.387164,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.149626385,1779489715.3971899,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.158064506,1779489715.4056277,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.167486755,1779489715.41505,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.175273538,1779489715.422837,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.184139891,1779489715.431703,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.192504255,1779489715.4400675,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.20195954,1779489715.4495227,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.209697306,1779489715.4572606,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.219737912,1779489715.4673011,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.227383772,1779489715.4749472,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.237431786,1779489715.4849956,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.246847739,1779489715.494411,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.255925255,1779489715.5034888,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.264486466,1779489715.5120502,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.274519091,1779489715.5220823,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.284109633,1779489715.5316737,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.294125592,1779489715.5416892,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.302547825,1779489715.5501113,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.312590394,1779489715.560154,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.320383066,1779489715.5679464,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.329775686,1779489715.5773392,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.339544817,1779489715.587109,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.349572961,1779489715.5971365,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.357474982,1779489715.6050384,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.367424942,1779489715.614988,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.375304112,1779489715.622867,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.384642178,1779489715.6322055,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.393029171,1779489715.6405923,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.402392421,1779489715.6499555,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.410817376,1779489715.6583807,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.42085726,1779489715.6684208,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.429244142,1779489715.6768074,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.439290693,1779489715.6868546,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.448282099,1779489715.6958454,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.456661351,1779489715.7042313,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.46671268,1779489715.7142766,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.475188689,1779489715.7227523,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.483925193,1779489715.7314885,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.492941192,1779489715.7405045,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.501691899,1779489715.7492552,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.511272423,1779489715.7588358,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.519547473,1779489715.7671108,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.529075757,1779489715.7766392,0.0452974865195139,0.04342915076662907,110.85458800449989,N,,hardware
N-LC,thrust,870.537839075,1779489715.7854035,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.547862904,1779489715.7954264,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.555733723,1779489715.8032973,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.565688294,1779489715.8132515,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.574064639,1779489715.8216279,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.582915066,1779489715.8304784,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.591313837,1779489715.838877,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.600598626,1779489715.8481617,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.609071783,1779489715.8566349,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.619022725,1779489715.8665862,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.627440439,1779489715.8750036,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.638114885,1779489715.8856792,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.648127825,1779489715.8956912,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.656568521,1779489715.9041321,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.665977159,1779489715.9135404,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.674344171,1779489715.9219074,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.684350889,1779489715.9319143,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.692132468,1779489715.9396956,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.70214052,1779489715.949704,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.710817525,1779489715.958381,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.719899541,1779489715.967463,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.729233495,1779489715.9767969,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.7381037,1779489715.9856675,0.078125,0.078125,0.0,N,,hardware
E-LC,thrust,870.748131603,1779489715.9956949,0.078125,0.078125,0.0,N,,hardware
N-LC,thrust,870.756032069,1779489716.0035954,0.078125,0.078125,0.0,N,,hardware
